gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AC073062.1	3.9566598630598955e-10	3.6890500517827483	1	0.473	1.3127010427673815e-5
SLC17A1	7.670199545468121e-8	3.68844428373537	1	0.452	0.0025447421031999586
AC128709.3	2.2814705225258478e-8	3.6876214128214433	0.875	0.43	7.569234752584005e-4
ZBBX	3.1739330407012485e-9	3.685569524232493	1	0.538	1.0530157649134532e-4
EPHA5	2.745379166527888e-12	3.684741995693679	1	0.591	9.108344460789574e-8
LINC02540	1.55054246664511e-9	3.6842452415067206	1	0.484	5.144234741588482e-5
CASC16	3.6931386333362236e-10	3.682058902946231	1	0.57	1.225272604381959e-5
LINC01720	1.3859889521926175e-8	3.681994273365426	1	0.452	4.598295546689447e-4
LINC01739	1.3933987160941715e-6	3.6798978277043743	1	0.43	0.04622878920385633
AC128707.1	6.556003025367583e-9	3.678195722814544	1	0.505	2.1750851237262032e-4
AC114485.1	6.03828583022507e-10	3.676989005107172	1	0.548	2.0033220898937715e-5
AC110014.1	3.154481468842326e-8	3.6763347065699676	1	0.505	0.0010465623169178184
TLX1NB	1.0389392854516682e-10	3.6762565063654877	1	0.548	3.4468888673429996e-6
SPATA48	3.382359866731338e-8	3.6728774583926613	1	0.505	0.001122165532985456
TERB2	2.682491642532796e-7	3.6722205078998797	1	0.441	0.008899702522431057
MCHR2	1.069823792875311e-6	3.6714274081881086	1	0.473	0.035493543976224194
AL354994.1	3.6741243615016064e-8	3.6705239326488615	1	0.462	0.001218964239415388
LINC02505	2.8494855941040885e-10	3.6702429635868885	1	0.538	9.453738355559135e-6
FAM163A	6.256294997174563e-11	3.667685470063355	1	0.591	2.0756509912126045e-6
B3GNT3	6.110323989629649e-11	3.6662575980498966	1	0.538	2.0272221900394286e-6
AC012355.1	3.7500814488640353e-10	3.664541872574807	1	0.538	1.244164522289621e-5
MUC7	4.0386292952487757e-7	3.664083484413872	1	0.441	0.013398960412846864
AC117386.1	1.866634085422985e-7	3.662639748328801	1	0.43	0.006192931905207837
FYB2	2.5295953645584688e-8	3.6623554147437227	1	0.516	8.392438540995633e-4
HCN1	6.78312629445042e-13	3.6614128562625248	1	0.645	2.2504378107098157e-8
LINC01492	9.704072059433906e-11	3.659665831097337	1	0.57	3.219519987158387e-6
GPR149	4.3090640342091165e-7	3.6586267384787257	1	0.452	0.014296181746295586
CR769775.2	8.126544516518502e-9	3.6581535943289305	1	0.43	2.696143674245343e-4
ZSCAN5B	3.611144210288984e-7	3.6581030194872604	1	0.398	0.011980693146475763
AC097487.1	1.901033078297286e-9	3.6553209805921743	1	0.516	6.307057443866905e-5
LINC01584	1.2696093485026509e-6	3.654016686134732	1	0.462	0.04212182935527245
ANKRD34C-AS1	9.354742619884533e-9	3.6526704563379546	1	0.495	3.1036229589990913e-4
AC074237.1	6.31668145770219e-7	3.6520313466829406	1	0.462	0.020956854072218555
EGLN3-AS1	3.453773115717456e-7	3.65199321003217	0.875	0.43	0.011458583066015805
GLYATL2	3.255749980276167e-7	3.6511218512650885	0.875	0.462	0.01080160170956224
ANKS4B	5.974414323768504e-7	3.650824576783679	1	0.419	0.019821314401966765
FOXN1	1.920135224319705e-9	3.6490256412717335	1	0.516	6.370432633725485e-5
LINC02588	8.35193365396094e-11	3.648134336468934	1	0.613	2.770921028374621e-6
IGSF1	2.015283876002078e-11	3.6477105942620036	1	0.57	6.686107315412095e-7
LINC01709	1.810133748226916e-9	3.647244764831187	1	0.516	6.005480736492439e-5
LINC02299	2.767513523404657e-7	3.6467540337594473	1	0.473	0.00918177961659963
EGFL6	5.336929118394172e-9	3.64548268796693	1	0.484	1.7706329736096344e-4
DUSP13	1.3073364830789473e-7	3.645285968870022	1	0.419	0.0043373502499110235
AC037450.1	9.973345416395678e-8	3.6435381183100777	1	0.452	0.003308856808797594
NPFFR2	1.4057242415176054e-9	3.6432082362905467	1	0.538	4.663771316082959e-5
IZUMO2	9.699505467493461e-7	3.6414399708339875	1	0.419	0.032180049289503056
AC016687.2	4.29582801464729e-9	3.6413093457449577	1	0.516	1.4252268604195313e-4
LINC00210	1.3460359560145366e-8	3.639971893279984	1	0.484	4.465743491269428e-4
AC090679.1	1.1356475521337412e-7	3.6393096956357156	1	0.484	0.0037677378837141133
OR4N2	2.693036105306286e-10	3.6386339890226838	1	0.548	8.934685886574664e-6
MIR3976HG	1.95785667555114e-8	3.6355440875580634	1	0.484	6.495581092476018e-4
LINC02262	9.801826270078699e-8	3.6345609824444978	1	0.473	0.0032519519016240097
AC139718.2	2.8456891693037135e-7	3.633070870997058	1	0.452	0.009441142956998931
MUC19	1.711567851426125e-8	3.6313810741934494	1	0.495	5.678468660676454e-4
LINC01324	2.74213031580955e-9	3.6307000947875725	1	0.516	9.097565748761344e-5
GABRA6	7.452467266190367e-12	3.6303488858401716	1	0.613	2.472505064903978e-7
AL359313.1	4.9329707797640803e-08	3.6297666573639322	1	0.516	0.001636611715602329
AL606804.1	1.2415201977871506e-7	3.629553659603622	1	0.527	0.004118991560198429
TECRL	8.19849285330449e-10	3.6295516006300117	1	0.538	2.7200139739408305e-5
AC127029.2	7.959943872781894e-7	3.6283982434177733	1	0.43	0.02640870578672849
LINC01677	2.8644678787545515e-8	3.627866839992207	1	0.516	9.503445081343975e-4
AC126121.2	6.977137292116507e-7	3.626761878089254	0.875	0.409	0.023148048394054935
AC111152.2	1.1748098777938278e-8	3.6266144139951995	1	0.516	3.8976667315565827e-4
CACNA1S	3.215043035479134e-11	3.6250607678644133	1	0.591	1.0666548278809122e-6
AC021192.1	3.6312558967571586e-8	3.6249102910835997	1	0.516	0.0012047417688671226
LINC00392	7.649995127475633e-10	3.6237559376822364	1	0.484	2.5380388834425908e-5
AC090572.3	1.1661151574935826e-9	3.621927848413957	1	0.473	3.868820258016459e-5
DIRC1	1.208656223063368e-6	3.6214174427950443	1	0.462	0.040099587512573365
AC092958.1	4.497124730617507e-7	3.6204816752062454	1	0.473	0.014920110718769704
AC092436.2	4.313352924838578e-9	3.6201500195633627	1	0.559	1.4310410998736952e-4
LINC01549	7.267674025386433e-8	3.619847978698508	1	0.419	0.0024111962114024567
GOLGA6L2	5.577181640072553e-7	3.6197820895992514	1	0.441	0.018503415527268707
AC015522.1	2.2465260936214975e-10	3.6181140292240768	1	0.602	7.4532996208080425e-6
AC006441.4	9.96156865526903e-7	3.6169914722033645	0.875	0.43	0.03304949632758606
DYTN	3.367388969487477e-9	3.61555531990238	1	0.548	1.1171986384068601e-4
MOGAT3	1.5232258508392457e-8	3.615158126814757	1	0.495	5.053606405329365e-4
GADL1	3.204215869189959e-12	3.6141851179433946	1	0.57	1.0630626989211527e-7
LINGO2	5.23782453744992e-14	3.614094743023235	1	0.71	1.73775304678976e-9
AL390838.1	7.913961977962778e-10	3.6125880991272465	1	0.495	2.625615165428711e-5
SLC7A13	2.243435095401918e-10	3.61173829663024	1	0.591	7.443044616014943e-6
AC027779.1	9.915323673021174e-9	3.611450154547509	1	0.473	3.289606934998235e-4
LINC00051	2.832873477868438e-7	3.6111556885543026	1	0.441	0.009398624337524116
LINC02307	5.423746184889434e-14	3.6091116545354063	1	0.634	1.7994362717607675e-9
GJB1	3.23353947415823e-7	3.6087107086126813	1	0.452	0.01072791391341476
LINC02402	4.899844640839986e-7	3.605787240384787	1	0.419	0.01625621456491482
AC245041.2	4.071208873158708e-7	3.6056367924353347	1	0.43	0.013507049678478647
BARX2	3.037243106056468e-8	3.605521619929873	1	0.538	0.0010076661452963543
LINC02126	1.0979162979034131e-7	3.6053754917276906	1	0.462	0.0036425569015541537
LINC02211	4.7626140704819936e-11	3.604025572285151	1	0.548	1.580092470163811e-6
AC109441.1	1.103321785932329e-7	3.6034524980471256	0.875	0.505	0.003660490689187688
ADAM7	5.050712782001364e-9	3.6026575993702323	1	0.559	1.6756749796845925e-4
LINC01194	6.372566964548046e-11	3.6024111269970396	1	0.613	2.114226541828105e-6
PTCSC3	1.0780328603305507e-6	3.6023796438155014	0.875	0.43	0.035765896207186676
FER1L6-AS1	7.833531962774282e-7	3.6016356336542734	1	0.495	0.025989308992896237
AC106744.1	2.2621807702488192e-10	3.601037854544293	1	0.505	7.505237141454507e-6
C9orf152	2.6390033829369654e-11	3.6006327247630976	1	0.602	8.75542152356997e-7
AC129926.2	8.249268541904025e-7	3.5963833527527456	1	0.484	0.027368598241474983
LINC02549	1.3462633930153938e-6	3.595876395477872	1	0.473	0.04466498059007172
AP003481.1	6.027807673270834e-8	3.5953914501250166	1	0.505	0.001999845751761065
AC104435.2	5.869533166715458e-11	3.5942445135647256	1	0.538	1.9473350187211873e-6
LINC02208	1.0257482877398624e-6	3.5935266074876973	1	0.441	0.034031250942345416
IGSF5	8.588120057663925e-11	3.5927285442579495	1	0.505	2.8492805915311604e-6
AC107220.1	5.898690918923118e-7	3.592618153442319	1	0.441	0.019570086861711227
LINC02027	1.3346323821554283e-7	3.592196392458684	1	0.462	0.004427909854277065
LINC00836	2.006585429671401e-8	3.592091494590327	1	0.57	6.657248480020807e-4
AP005230.1	4.672925136499537e-13	3.591001289695521	1	0.699	1.5503363725364513e-08
AL358292.1	3.1500919344320316e-7	3.5905987855391475	1	0.452	0.01045106001086515
ST8SIA2	3.830847089647042e-9	3.589710799184647	1	0.57	1.270960138932199e-4
LINC01886	9.9465091580159e-7	3.58933709909444	1	0.441	0.03299953343354935
AL592486.1	3.258413465192235e-8	3.5891498633252357	1	0.473	0.0010810438353468278
LINC01179	2.4472661158960444e-8	3.588864134027569	0.875	0.538	8.119294792708307e-4
AC010967.1	8.859942568994937e-10	3.588758259427596	1	0.581	2.9394631461154504e-5
LINC01842	4.483977925717693e-11	3.586613895877948	1	0.591	1.4876493564153592e-6
LINC00376	6.045033964163425e-8	3.585959963628355	1	0.484	0.0020055609182904996
CLEC3A	1.1169508763993448e-7	3.5846682631481963	1	0.495	0.0037057079226301064
LINC02144	1.4086493405820982e-6	3.58311720063051	1	0.409	0.04673475917249227
EPHA8	1.1828729187232716e-6	3.5827118473473076	0.875	0.441	0.03924417482448198
AC079150.1	2.2900974512626467e-8	3.5824385556242486	0.875	0.43	7.597856314054082e-4
AC008438.2	8.018599975957681e-7	3.5812397885371925	0.875	0.43	0.026603309140234798
TRPV5	2.4441275530488823e-7	3.5811666606729435	1	0.462	0.008108881982750277
NOTUM	1.7428389670889343e-7	3.5811556950440075	1	0.419	0.0057822168411109575
AC011294.1	9.482248664135932e-7	3.57882895378637	0.875	0.484	0.03145925639300378
GFRAL	7.213242921702799e-9	3.573817298225756	1	0.473	2.3931376041333376e-4
AC130710.1	3.827286969352964e-10	3.5733259566727504	1	0.516	1.2697789978222327e-5
RS1	5.486657477783176e-12	3.572862332948193	1	0.559	1.8203083514041242e-7
AP001993.1	2.9231605248169878e-9	3.572311839829384	1	0.538	9.69816967318532e-5
AC138904.3	6.5348391424239376e-12	3.571483992848406	1	0.591	2.1680635822819898e-7
AC116634.1	2.1028162172491057e-8	3.5709813699735244	1	0.548	6.976513363967357e-4
SNTG1	8.28160152545763e-14	3.569620276518238	1	0.742	2.747586938101078e-9
AP000345.1	2.452475137189038e-7	3.5694551313024503	1	0.473	0.008136576762652071
EFNA2	1.0971721221889137e-6	3.569130187194661	1	0.462	0.03640087949786159
PSG5	4.348534445775509e-7	3.5689761834555567	1	0.43	0.014427132730749406
DPYSL5	1.9056416680603098e-13	3.567539544600514	1	0.634	6.3223473621236895e-9
HTR3B	1.386665740351281e-7	3.565742499797367	1	0.527	0.004600540926763445
NOX3	1.8635905013037805e-11	3.564401765410799	1	0.548	6.182834206175553e-7
OSTM1-AS1	3.8943412380664906e-10	3.562753685531552	1	0.527	1.2920255925533195e-5
AL358214.1	1.973152038418304e-9	3.562004672424182	1	0.581	6.546326517860407e-5
AC099489.3	8.60364015128529e-7	3.5614646038278135	1	0.495	0.028544296929919204
AC012594.1	4.273597019213807e-12	3.5611222620554672	1	0.581	1.4178512830645648e-7
TOPAZ1	1.4280485552049063e-8	3.560875507555628	1	0.57	4.737836691603318e-4
AC004554.2	2.023195938625157e-10	3.5597383887264398	1	0.527	6.7123571655766836e-6
AC115622.1	5.121399525050095e-11	3.559121137239349	1	0.559	1.69912672042587e-6
LINC00620	7.752162893480606e-7	3.558948260178103	1	0.527	0.025719350831700606
AL354771.1	1.2662048078958274e-6	3.55858648865392	1	0.505	0.04200887691155986
DMRT1	5.989790958839229e-12	3.558353405792552	1	0.656	1.9872329464140911e-7
NPSR1	3.843599805073495e-13	3.5566342255816457	1	0.677	1.2751911073292335e-8
LINC01192	1.7506462533889368e-12	3.5565567893385297	1	0.656	5.8081190748684756e-8
FAM25G	6.31530511629083e-7	3.556501501701329	1	0.398	0.02095228778431809
MS4A15	4.0215629010642306e-8	3.5558009752693462	1	0.495	0.0013342339236860799
AC012593.1	5.526850867634702e-12	3.5556246665241193	1	0.656	1.8336433123551651e-7
AC020704.1	8.865350592071569e-7	3.554755806703619	1	0.398	0.029412573659315842
AC004875.1	9.573467869724432e-8	3.5544559437689847	1	0.484	0.0031761894351384746
AL954650.1	1.88469451839672e-8	3.551667596362718	1	0.527	6.252851003684799e-4
CDH9	6.71596537452955e-9	3.5511685652080986	1	0.538	2.2281558323076686e-4
SLCO1A2	3.291770544593658e-9	3.551040762902132	1	0.495	1.0921107135798378e-4
AL500522.1	4.404045456812327e-9	3.5504824307396614	1	0.505	1.4611301612066257e-4
P2RX3	4.826595134243224e-12	3.550394408266902	1	0.516	1.6013194676878744e-7
AC006206.2	1.828907599706592e-9	3.549335497991112	1	0.591	6.06776674354656e-5
LINC02428	4.662025317643288e-9	3.5492053769054834	1	0.581	1.5467201396345137e-4
AJ003147.2	4.093645995918314e-9	3.547888913112992	1	0.548	1.358148932065819e-4
CNGB1	5.109434044421557e-10	3.5461866452697395	1	0.613	1.6951569329177397e-5
RGSL1	7.279770367505396e-11	3.545993298551793	1	0.613	2.4152094148272656e-6
SMIM10L2B-AS1	3.0302856048116397e-10	3.5457916140908763	1	0.473	1.0053578551083577e-5
C12orf50	5.160332217957437e-8	3.5454570210526786	1	0.473	0.0017120434199517389
AP001109.1	1.185078980390188e-6	3.5451414748205528	1	0.441	0.03931736533240526
AC091576.1	5.676223649180151e-10	3.5444413270642023	1	0.591	1.8832007200884984e-5
LINC02546	4.797389699852721e-8	3.544115348399156	1	0.462	0.0015916299807201373
AC011632.1	1.3286447430281718e-8	3.544005465919339	0.875	0.527	4.408044663944566e-4
AC027701.1	1.4902386385473104e-8	3.5431024318228355	1	0.548	4.944164731108412e-4
LINC01787	4.4717933795218743e-10	3.541898540598601	1	0.581	1.4836068895239723e-5
AL445430.2	5.916264025122518e-7	3.541585992638975	1	0.462	0.01962838915614898
TTC6	3.261660555231423e-12	3.5410294051289974	1	0.677	1.0821211224091292e-7
AC068512.1	6.988981063542779e-7	3.5402204710457394	0.875	0.495	0.023187342474515878
AC007128.1	9.387381819077461e-9	3.539940256480363	1	0.538	3.1144516661153293e-4
AC008109.1	1.1185505181242318e-6	3.536588620797237	1	0.484	0.03711015053980764
NPFFR1	1.542215466308772e-10	3.536413932501179	1	0.527	5.116608252572613e-6
DCAF8L2	2.259770830557455e-9	3.5364107572003394	1	0.505	7.497241684540468e-5
ONECUT3	7.99291492487563e-10	3.53518501348049	1	0.548	2.651809384625988e-5
LINC00879	6.461390244063089e-10	3.534532288574807	1	0.581	2.143695441272811e-5
AC002375.1	4.973403280406035e-8	3.534332448218909	1	0.495	0.0016500260063403102
CBLN2	3.6544396656341716e-7	3.534227876535284	1	0.505	0.012124334478674491
LINC01630	4.296667309460107e-11	3.532203975370362	1	0.656	1.4255053132595799e-6
AC018680.1	6.105596378290046e-9	3.5320762524168994	1	0.602	2.0256537104252885e-4
MDFIC2	1.7953253893041232e-8	3.5297587561221837	1	0.548	5.95635104409429e-4
TMEM145	2.4671813747610144e-10	3.5278690707426867	1	0.462	8.185367647044617e-6
AC003092.1	2.346297942997327e-8	3.527448183537149	1	0.419	7.784312685482232e-4
AP001208.2	3.606911464358639e-7	3.5272581413321578	1	0.538	0.011966650165302656
AC125616.1	1.499194202801381e-12	3.527058990156372	1	0.591	4.973876606634142e-8
LINC02192	1.1640517309010265e-6	3.526971962465129	0.875	0.387	0.03861974427610335
LINC01789	1.1814856673721394e-7	3.526835343693348	1	0.527	0.003919814998640547
AC091114.1	3.2388846677007053e-9	3.5268148388914686	1	0.581	1.074564766203063e-4
AC120498.4	3.621801126969898e-8	3.5255808698359834	1	0.473	0.001201604959894803
GFAP	9.116763048715072e-8	3.5253180929938703	0.875	0.441	0.0030246684766721994
LINC01856	2.0562371300433383e-8	3.5245564346313696	1	0.527	6.821977926344784e-4
MYCNOS	4.0505350839058474e-7	3.5240356010118976	1	0.473	0.01343846024787443
AC119677.1	1.426875640225034e-8	3.5227328920154948	1	0.527	4.733945311574595e-4
A1CF	2.0681195034782995e-8	3.5224415524255654	1	0.495	6.861400076689954e-4
DNAI1	1.443986481018538e-10	3.5200161338142486	1	0.591	4.790713948075204e-6
PAX2	1.2525405430107816e-8	3.5196735313208523	1	0.559	4.15555375954687e-4
GCK	2.2300168471752856e-10	3.5196482485723912	1	0.527	7.3985268938734456e-6
SYNPR-AS1	3.014023532454562e-9	3.5195407409066375	1	0.527	9.999625873624499e-5
LINC01019	2.8867023563547288e-11	3.5191816356226218	1	0.613	9.577212407678084e-7
AC005381.1	8.946546082390614e-12	3.5191090713830406	1	0.634	2.968195593754734e-7
COX7B2	1.0949789394196623e-11	3.518807833716116	1	0.613	3.6328116273126137e-7
AL122058.1	2.961795857420581e-8	3.5178035412864674	1	0.505	9.82635011616426e-4
AC025946.1	1.8188583949284132e-8	3.5177644308671154	1	0.57	6.034426496853996e-4
ALOXE3	5.703826635480446e-8	3.5170519775629905	1	0.527	0.0018923585628533477
TTC29	1.7138195279669106e-9	3.516871904984307	1	0.602	5.685939047935819e-5
AF279873.4	9.585326960145862e-9	3.5168702759166743	1	0.495	3.1801239255675924e-4
AC130456.2	3.4265212468637727e-10	3.5166396139201357	1	0.581	1.1368169540719939e-5
AC096637.2	1.1693641900770236e-10	3.5159601573364374	1	0.527	3.879599573418541e-6
LINC02373	5.35128156089708e-7	3.515450749196364	1	0.441	0.017753946834588242
GRIA4	2.8894991404466104e-10	3.5153460834652472	1	0.613	9.586491298259719e-6
AC005394.1	2.2587739876636338e-8	3.514450505437872	1	0.57	7.493934458871638e-4
AC096759.1	6.294323825238486e-7	3.514186690481896	1	0.484	0.020882678154993724
LINC01965	5.168906690988735e-10	3.5139322261462578	1	0.581	1.7148881728693326e-5
ANKRD18B	4.1385947324536313e-07	3.513091612417669	1	0.495	0.013730615743861413
AC073941.1	8.966500154344523e-10	3.512898654808991	1	0.57	2.9748157562068824e-5
USH1C	2.7870748695512237e-7	3.5123660664592573	1	0.473	0.009246678294710094
PADI1	8.60058140222801e-8	3.5123459428715282	1	0.516	0.002853414891817187
MGAM2	8.297108610081996e-10	3.5108333569548735	1	0.559	2.7527317235669038e-5
AC073316.1	1.0121460496918465e-9	3.5105172687285955	1	0.581	3.3579969490626395e-5
AC034206.1	1.255071252453874e-8	3.5100627977866186	0.875	0.548	4.163949894266218e-4
LINC01378	1.6310410578646355e-10	3.50939420629377	1	0.656	5.411304917677501e-6
AL713851.1	1.4249559876506396e-7	3.5091031394999197	1	0.548	0.004727576480228527
AC110058.1	4.5749677098722807e-7	3.5087161199802392	1	0.441	0.015178370371043266
PACRG-AS2	4.006565404135791e-8	3.5082285937933597	1	0.484	0.0013292582041301315
ASZ1	1.0548666657199523e-6	3.5079192657947296	1	0.473	0.034997311368590855
LINC01248	1.4885696082819162e-8	3.507729544879611	1	0.484	4.938627389396913e-4
FNDC7	6.261021302015509e-8	3.5075091407569503	1	0.516	0.0020772190373696854
UNC45B	1.1054381044112252e-8	3.507031583507769	1	0.57	3.6675119990051217e-4
AP000561.1	1.0540912589099253e-9	3.507019900183235	1	0.591	3.497158569685459e-5
AL390962.1	1.3641884149843418e-6	3.5055756868514742	1	0.484	0.045259679043935505
NECTIN4	1.0467271004122969e-9	3.5046125670384014	1	0.516	3.4727265010378776e-5
F2	1.3665117542339958e-10	3.5039886509630747	1	0.527	4.533676047022128e-6
LINC01775	2.637314029636292e-7	3.5032718369113076	1	0.452	0.008749816756124325
AC105213.1	2.053081351465944e-9	3.502721947189292	1	0.581	6.811507999758563e-5
LINC02335	8.33779519282501e-11	3.5026975375616365	1	0.581	2.7662303111235536e-6
CARD18	9.887688783344004e-13	3.501767621145295	1	0.667	3.2804385076500403e-8
AL023754.1	1.7272221544739369e-7	3.5008907902950446	1	0.538	0.005730404941898181
CPN2	3.713849424684173e-8	3.5003439029859442	1	0.495	0.001232143823627468
AP002793.1	7.433657177655517e-10	3.4998792719273153	1	0.516	2.466264441830771e-5
BICDL2	6.727177076637542e-8	3.4997190173154245	1	0.452	0.0022318755387160374
AC022816.1	3.5435441409376365e-7	3.4995251489563692	1	0.462	0.011756416396388797
LRRC72	9.409585540798617e-8	3.4993282241126527	1	0.538	0.003121818194870757
AL360268.2	6.9134127985867666e-9	3.4987273836643418	1	0.495	2.2936629641871314e-4
SRARP	1.0504666667063544e-8	3.4969874644090195	1	0.495	3.485133260131672e-4
AL008719.1	6.813936592031799e-7	3.496070284253013	1	0.473	0.0226065974313839
PASD1	2.1242991730359143e-8	3.4954589471334607	1	0.548	7.047787366381253e-4
