gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
MEG8	1.2761359595250517e-35	-2.494663854455194	1	1	4.233836272916264e-31	0
AC119674.2	9.057107353132879e-18	-2.4635079634469643	1	1	3.004876506548895e-13	0
MT-CO3	2.2580760920978854e-10	-2.455486176362716	1	1	7.4916190507531544e-6	0
HES1	2.815830830628936e-12	-2.4235922230819713	1	1	9.342081946777621e-8	0
PDE10A	6.105355492709777e-17	-2.417114860907331	1	1	2.0255737918163225e-12	0
PRKCB	8.34704576335098e-18	2.409417501357688	1	1	2.7692993729069546e-13	0
MCTP2	7.161200897127178e-9	-2.3879474078735683	1	1	2.3758716216398836e-4	0
FDX1	2.293713064085836e-18	-2.3865303941355034	1	1	7.609851832717578e-14	0
MT-CO1	3.3793387337328403e-12	-2.3841455957072935	1	1	1.1211632116905444e-7	0
TBX3	5.736060700059956e-22	-2.3801696028138526	0.75	1	1.9030528584588914e-17	-0.25
BCL2	7.918339037044838e-19	2.3786347776266887	1	1	2.627067342320366e-14	0
PODXL	6.493734798491813e-13	-2.358096981802485	1	1	2.154426394095629e-8	0
RAMP3	4.409655671253362e-12	-2.345253548316046	1	1	1.462991462051728e-7	0
LINC01807	4.145126278013135e-18	-2.343229032986301	1	1	1.3752285452564178e-13	0
AL117190.2	2.0577887341821583e-23	-2.3371196711345767	1	1	6.827125683396147e-19	0
CREB5	7.326970535734604e-15	2.336690673301738	1	1	2.4308690146406696e-10	0
ROBO2	1.3085225958979086e-8	2.3224013219244406	1	1	4.3412854164104917e-4	0
CEACAM1	8.205286412287759e-22	-2.3195727986201353	1	1	2.7222678730047098e-17	0
RARB	1.2617930955619202e-29	-2.307957883279091	1	1	4.186250953145783e-25	0
SEMA6A-AS1	1.0412432284224818e-19	-2.2835121197954416	1	1	3.454532658937268e-15	0
AOX1	1.1795169404674207e-30	-2.2705379678251774	0.75	1	3.913283353388762e-26	-0.25
SLC16A9	2.1621393116568893e-21	-2.2671336771072155	1	1	7.173329594284062e-17	0
MT-ATP6	1.0176074335746348e-10	-2.2664763316029743	1	1	3.3761161823705657e-6	0
RPS8	7.389388090943078e-8	-2.2646779464764197	1	1	0.002451577286932185	0
AC007100.1	8.002843600171629e-12	-2.2547159570811885	1	1	2.6551034212289413e-7	0
MT-ND4	3.725865850252449e-9	-2.2367458654396986	1	1	1.236130513138255e-4	0
MT-CYB	3.589596900548498e-14	-2.235046968141464	1	1	1.1909205636949751e-9	0
PLPP3	9.80423939589181e-18	-2.232706984777373	1	1	3.2527525043750255e-13	0
SEMA3A	3.493167608183781e-15	2.2277685752688097	1	1	1.1589282173671331e-10	0
SLC4A7	3.049245929818196e-11	2.220077217355979	1	1	1.011648322135783e-6	0
EFNB1	1.1330691254547698e-21	-2.2172436734185537	1	1	3.7591834375212894e-17	0
ADGRB3	1.64351716694495e-17	-2.199864794076488	1	1	5.45269690477326e-13	0
