gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
MT-ND1	7.234712395488239e-7	-1.9370653070977515	1	1	0.02400260531451133	0
AC098864.1	9.391367502010557e-7	-1.9181994330368415	1	1	0.031157739961420426	0
MGP	1.4497272453665441e-15	-1.9149178575897865	1	1	4.8097600819525836e-11	0
NXPH1	1.073662529965422e-6	-1.9063448346594503	0.75	1	0.035620901756662805	-0.25
APOE	8.113718837478044e-7	-1.8965588593454097	1	1	0.026918884987100905	0
MGST1	1.4077608531053725e-15	-1.885631549223103	1	1	4.6705281823476946e-11	0
USP53	5.1500361589447085e-14	-1.8642246884493807	1	1	1.7086274964530859e-9	0
BORCS7-ASMT	7.175677575872583e-12	-1.8634025761573763	1	1	2.380674549347247e-7	0
GLUL	1.4372873215922783e-7	1.8609436479425203	1	1	0.004768488146846702	0
C2CD2	1.2372425893878354e-9	-1.8417736478034128	1	1	4.1047997388120216e-5	0
FCRL1	2.7287305923952047e-30	1.8397335834224655	1	0.75	9.05310948638957e-26	0.25
KCNQ1OT1	9.440380812946494e-11	-1.832802838963445	1	1	3.1320351423112584e-6	0
DLK1	3.935084497074183e-22	-1.8310600930451861	0.25	1	1.3055429835943016e-17	-0.75
MPPED2	6.275080588307087e-9	1.8299905836698984	1	1	2.0818834867826423e-4	0
RPS8	1.2551813677177893e-7	-1.8290233126971918	1	1	0.004164315223677309	0
SULT2A1	8.946020736713085e-17	-1.8260755036296765	0.75	1	2.9680212998193003e-12	-0.25
FGF13	6.905811281054854e-10	1.8236088713829082	1	1	2.291141008715569e-5	0
RPS18	1.4111202341218656e-8	-1.8144522953057276	1	1	4.6816736007461137e-4	0
MYO1E	5.744560528913408e-10	1.8030753528979169	1	1	1.9058728466776016e-5	0
MSI2	4.583979918897119e-12	-1.796143103432471	1	1	1.5208270176924973e-7	0
SLC16A9	6.504958477422021e-16	-1.7931245725181835	1	1	2.1581500740543038e-11	0
IGFBP5	1.6761868129326198e-26	-1.78633036871979	1	1	5.5610849892665525e-22	0
PEG10	4.341187652842614e-24	-1.7752674117084681	0.25	1	1.4402758275835942e-19	-0.75
SH3RF3	1.4718772487362722e-19	-1.7678360578094736	1	1	4.88324714813233e-15	0
LINC00290	6.165903091746767e-8	-1.7648676813360995	1	1	0.002045661668748825	0
TNXB	8.163789302823924e-14	-1.7585891044716109	1	1	2.708500376997893e-9	0
HDHD3	7.587049359250954e-16	-1.7556474678932181	1	1	2.517155365918689e-11	0
RPL34	9.74859673991537e-7	-1.7521100596760542	1	1	0.03234291940401723	0
FDXR	6.042288206361168e-21	-1.7510550859118936	1	1	2.0046499582244448e-16	0
DDR2	1.1999565746792465e-14	-1.7480633643440653	1	1	3.981095927813336e-10	0
RPL23	6.564951442188537e-8	-1.7380715232226667	1	1	0.002178053939974891	0
MYL9	3.486422442010216e-21	-1.725746800105973	1	1	1.1566903735857293e-16	0
MAP3K15	1.3664637589289478e-14	-1.72169517569416	1	1	4.53351681299857e-10	0
RIPOR2	1.552054359422369e-16	1.697434847133725	1	1	5.149250748255594e-12	0
WHRN	1.7269954473550665e-14	-1.673029824303088	1	1	5.729652795689904e-10	0
ITGA1	1.2079345345062821e-11	-1.6712144561530835	1	1	4.0075644051314924e-7	0
MCF2L2	1.2478147504871023e-7	-1.6709114671581216	1	1	0.004139874997691059	0
ADGRG1	2.87687693947605e-30	-1.6617652987068816	1	1	9.544614622099692e-26	0
FAM177B	6.781331966355805e-20	-1.6507265369529303	1	1	2.2498425064778653e-15	0
CTNNAL1	3.8129200827002855e-13	-1.6491200607787349	1	1	1.2650124958374737e-8	0
GLIS3	1.7115146877389394e-10	1.6436443289017835	1	1	5.678292279511479e-6	0
FGF12	4.824447304815601e-8	-1.6376859468065357	1	1	0.0016006068823186718	0
CD247	1.186700675713949e-18	1.6321354026675554	1	1	3.937116831816169e-14	0
AC092691.1	4.112374057417196e-11	-1.6316876952803785	1	1	1.3643623410293032e-6	0
CDH2	2.907844314308954e-17	-1.62193243317335	1	1	9.647355081582817e-13	0
BASP1	1.3614155856616284e-7	1.6204781545101152	1	1	0.0045167684885495845	0
