gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
TBX3	3.9323668055185397e-59	-3.9854494677635506	0.75	1	1.304641335066886e-54	-0.25
MT-ND2	1.7688451317503545e-17	-3.9618426689852164	1	1	5.868497493608151e-13	0
SCARB1	6.594920009770299e-30	-3.956591613026134	1	1	2.187996611641492e-25	0
GML	1.610787154283361e-53	-3.933799337370214	1	1	5.344108541765907e-49	0
PEG10	2.6965817036059163e-16	-3.8822177928391195	0.5	1	8.946449118053349e-12	-0.5
MGP	4.5373058543737885e-17	-3.807189888981039	1	1	1.5053419633055918e-12	0
MEG3	8.682617121597196e-33	-3.7216001040564817	1	1	2.880631882432302e-28	0
UQCRQ	9.944155324819423e-13	-3.68520824344853	0.75	1	3.29917241211534e-8	-0.25
FTH1	1.8337017559890214e-14	-3.6143366887498876	1	1	6.083672315844776e-10	0
RPS8	1.2055871086139223e-11	-3.546937103410606	1	1	3.99977635024841e-7	0
EEF1A1	2.500160586046414e-12	-3.5285465305283505	1	1	8.294782776326187e-8	0
UBB	1.1354262818327397e-12	-3.4691744954704307	0.75	1	3.767003775236481e-8	-0.25
ALAS1	5.186214352807659e-67	-3.4485948244393034	1	1	1.720630335830997e-62	0
EEF2	8.377461186723272e-22	-3.437564361726213	1	1	2.77939029791918e-17	0
RPL23	4.565819424031805e-8	-3.414527045350179	1	1	0.001514801910311032	0
GSTA4	7.478959459051012e-54	-3.368786168996251	1	1	2.4812943797293546e-49	0
SEMA3B	4.408496875340607e-62	-3.368588541716062	1	1	1.4626070083317532e-57	0
RPL7A	4.3787155168666796e-7	-3.3270501273230555	1	1	0.014527264470308584	0
TM7SF2	2.3589281992385532e-20	-3.3056923757032832	0.75	1	7.826216086613748e-16	-0.25
SERF2	7.993392830420213e-21	-3.3054939582697282	1	1	2.651967939348514e-16	0
RPL37A	5.5921383106690805e-11	-3.292856934954629	1	1	1.855303727330681e-6	0
RGN	2.4727969468826003e-45	-3.2851508324901246	0.75	1	8.203998430672403e-41	-0.25
MT-ND4L	7.120208153652529e-30	-3.2800373614749523	1	1	2.3622714591372994e-25	0
SNHG25	4.368526518238928e-8	-3.228176363885721	1	1	0.0014493460429561291	0
MYL9	1.6019605287489197e-37	-3.204645701977912	1	1	5.3148244462302905e-33	0
TPT1	3.18680137813486e-11	-3.160970137630167	1	1	1.0572850932238025e-6	0
DCN	2.5549803118072676e-55	-3.157931931351391	1	1	8.476658180482972e-51	0
HSP90AB1	2.744485286247231e-39	-3.154514054708166	1	1	9.105378834182438e-35	0
PEG3	5.822444171405792e-48	-3.0968089722417536	0.5	1	1.9317123027472995e-43	-0.5
HSPD1	6.781188706794621e-39	-3.0846471360012915	1	1	2.249794977253251e-34	0
CST3	2.741298222037911e-27	-3.046190652232197	0.75	1	9.094805111255177e-23	-0.25
TMSB4X	5.546972472580291e-7	-3.042326401274189	1	1	0.018403190572279633	0
FKBP2	2.2991131403081832e-39	-3.0240479065524104	1	1	7.627767665600459e-35	0
MGARP	4.882440984632945e-45	-3.0208575152342263	1	1	1.619847445471672e-40	0
FDXR	7.902706573638489e-62	-3.020369090391601	1	1	2.621880959936041e-57	0
CD63	1.0390721805388333e-32	-3.0189407784016087	1	1	3.4473297733736874e-28	0
RPL11	2.368364069111166e-10	-3.003280579977109	1	1	7.857521472090115e-6	0
FADS2	4.3693835333548085e-46	-2.9935841578642886	1	1	1.4496303748611248e-41	0
IGFBP5	6.656591809579637e-57	-2.9805831738291815	1	1	2.2084574646642363e-52	0
CHCHD2	3.0322393179769697e-12	-2.973641298534262	1	1	1.0060060385252192e-7	0
UQCRB	1.3824540138037308e-11	-2.954574016534773	1	1	4.586567681596638e-7	0
AL117190.1	2.871985668302986e-26	-2.9433999129080552	1	1	9.528386851728817e-22	0
MT-ND5	6.359942613575754e-17	-2.929507099745675	1	1	2.1100381609060277e-12	0
FAM198B	1.6135592284566325e-37	-2.9038064561113845	1	1	5.3533054522505695e-33	0
MT-ATP8	4.046487272898492e-9	-2.877382766978629	1	1	1.3425030825295326e-4	0
IFITM3	3.439593964437338e-33	-2.86365544604939	0.75	1	1.1411540895813755e-28	-0.25
