gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
KCNK3	1.1208396733904397e-16	-1.964018932153956	1	1	3.718609784407462e-12	0
PEG10	3.574765004447084e-29	-1.9638336653276918	1	1	1.185999785525409e-24	0
EBF1	2.1825984959986616e-12	1.9615669773025295	1	1	7.241207030174759e-8	0
AC098864.1	3.315852651621979e-11	-1.9387500463394614	1	1	1.1001004342286239e-6	0
FADS1	4.599175003448136e-19	-1.906162657779758	1	1	1.525868290893988e-14	0
FGF12	7.044571830821369e-13	-1.8856719191968416	1	1	2.3371775963116057e-8	0
CISH	2.6513357318322586e-7	-1.8710295308060743	1	1	0.008796336557499885	0
TPD52L1	5.787416827369786e-18	-1.8653801029509434	1	1	1.920091280816474e-13	0
TM7SF2	3.33736421496402e-7	-1.8592701873315662	1	1	0.011072373255986128	0
SCD5	1.571750246027066e-8	-1.8520589518458723	1	1	5.214595791243997e-4	0
C3	3.633783980672967e-15	-1.8260117375866658	1	1	1.2055805112678703e-10	0
NR5A1	5.4770764030024455e-24	-1.8122465217570218	0.5	1	1.8171296382241215e-19	-0.5
MT-ND3	1.3813452979657756e-6	-1.801405010535484	1	1	0.04582889295061054	0
CTNNAL1	2.1641551568378282e-24	-1.7867644472595279	1	1	7.180017563840863e-20	0
ATRNL1	7.31759350676629e-11	-1.773422564644577	1	1	2.427757997739852e-6	0
LONRF2	4.787684142962293e-32	-1.7632035058533322	1	1	1.5884099681106e-27	0
UBB	8.924814470521067e-9	-1.7548151731834802	1	1	2.9609856968847745e-4	0
IGLL5	1.2978476433864483e-8	1.7405976039331466	1	0.75	4.3058691264632196e-4	0.25
TENM3	4.4878320785977795e-12	-1.7388185648257206	1	1	1.4889280487163853e-7	0
MGARP	2.3653645359665118e-14	-1.722029927561558	1	1	7.847569920976096e-10	0
TCF7	8.130867668534398e-7	1.7024582363353797	1	1	0.02697577966389657	0
TNXB	1.1368971689011887e-14	-1.6968380207645575	1	1	3.771883737263474e-10	0
ITGA1	8.567659693843803e-11	-1.690382725238363	1	1	2.8424924566265584e-6	0
NDUFB4	7.497819137172962e-10	-1.6742237615943407	1	1	2.4875514551398737e-5	0
BLK	7.251698965557982e-11	1.668272495680677	1	0.5	2.405896165803172e-6	0.5
BANK1	6.318918656525997e-16	1.660702719077085	1	1	2.0964276426756302e-11	0
AK5	8.529665419732959e-7	1.6573518747812317	1	1	0.028298870963048037	0
ACTN1	1.10638630663335e-6	1.6570524628758467	1	1	0.036706578495174655	0
GNG7	3.288191984870352e-12	1.6556005410398815	1	1	1.0909234548204366e-7	0
FAM129C	4.529288865009281e-11	1.648048357987263	1	1	1.5026821667441292e-6	0
AC025627.1	2.7151371029375724e-11	-1.647396795995266	1	1	9.008010366415984e-7	0
LSAMP	6.057151555427855e-7	-1.6385265190855394	1	1	0.020095811715442995	0
MCOLN3	8.014590348351166e-11	-1.635775074442827	0.75	1	2.659000639872466e-6	-0.25
EDAR	9.819092330563415e-9	1.6307582239690037	1	1	3.257680262511024e-4	0
NRCAM	6.593074007424128e-7	-1.6262952474527355	1	1	0.02187384163443103	0
EPHX1	2.2930296002183876e-10	-1.626080469440847	1	1	7.607584304644544e-6	0
ARHGEF28	1.1709053636710064e-10	-1.622911680354334	1	1	3.884712725051298e-6	0
DDR2	1.4127789200887667e-11	-1.6208414492912864	1	1	4.6871766231785014e-7	0
DLG5	7.734344390323083e-18	-1.6194619047071694	1	1	2.5660234383774893e-13	0
PSMA1	1.2195362115947504e-6	1.616221014160294	1	1	0.04046055289207903	0
CDH2	1.2206194992190183e-20	-1.6094210041332246	0.75	1	4.049649312558937e-16	-0.25
VSTM4	1.8586348410897323e-27	-1.6040688069721494	1	1	6.166392812283405e-23	0
WHRN	2.4970534729981673e-19	-1.60180961059271	1	1	8.28447430736602e-15	0
HSPB1	4.384854333997194e-8	-1.5822906242318324	1	1	0.0014547631223902492	0
RDX	6.899566573168757e-17	-1.5716265845462194	1	1	2.2890692019801985e-12	0
HDHD3	6.260205191580936e-10	-1.566577221743771	1	1	2.0769482764108072e-5	0
AC008878.3	7.161963726961076e-11	1.5597442727129425	1	1	2.376124705693876e-6	0
GJA1	7.549386552244266e-17	-1.5585824847426486	0.75	1	2.50465997643808e-12	-0.25
PDGFD	3.6520357102479376e-7	-1.554384641827738	1	1	0.012116358875889582	0
ZBTB7C	1.2777869539517297e-10	-1.5529709235927718	1	1	4.239313777125654e-6	0
COMMD6	1.4880815260859468e-8	-1.5460930504925463	1	1	4.937008079095345e-4	0
MAP3K15	2.8386811259012685e-10	-1.5443231594337128	1	1	9.41789237140264e-6	0
BORCS7-ASMT	7.2326768366491196e-12	-1.534669494631795	1	1	2.3995851940950783e-7	0
PAX5	2.7344671855456293e-10	1.5285343565799916	1	1	9.072141781484735e-6	0
PRLR	4.9525236462848e-15	-1.5094580156668587	1	1	1.6430987701279082e-10	0
HSP90AB1	1.808702300804466e-7	-1.4767898934244335	1	1	0.0060007316233789765	0
LPL	9.00391171361307e-8	1.475626511105653	1	0.5	0.0029872277892254084	0.5
SNTB1	1.2279122181167177e-8	-1.4522229062942342	1	1	4.0738443660458343e-4	0
PEG3	1.6229458409629595e-24	-1.4508337651890533	0.75	1	5.3844474165628106e-20	-0.25
SOCS1	8.658718524007545e-8	-1.4431556634736649	1	1	0.0028727030447099834	0
UBL5	4.313772896039575e-7	-1.4405946399317757	1	1	0.014311804337190499	0
ATP5ME	1.2731553848200782e-7	-1.438669169668088	1	1	0.004223947620217574	0
GATA6	2.45282214713835e-15	-1.4372260563353312	0.75	1	8.137728037560904e-11	-0.25
SEMA6A	2.8528295814185983e-12	-1.4341400615272206	1	1	9.464832702272483e-8	0
NHS	1.0224386338368086e-11	-1.4303608094638653	1	1	3.39214465548038e-7	0
