gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
RGN	4.645111301784312e-35	-2.747009161162847	0.75	1	1.5411085765929812e-30	-0.25
TENM3	3.0297774217785415e-21	-2.741271572217887	1	1	1.0051892552234668e-16	0
NXPH1	2.258623490191078e-11	-2.7305832725363697	0.75	1	7.49343515340694e-7	-0.25
PEBP1	1.6847101829887216e-18	-2.717841721179742	1	1	5.589362974101682e-14	0
SCD5	1.7779415940937772e-28	-2.681493274957808	1	1	5.8986768267249246e-24	0
MEIS2	3.06718867731861e-31	-2.6400554206612243	1	1	1.0176011874739952e-26	0
CLU	1.8094514572813286e-46	-2.6215777853840776	1	1	6.003217099822264e-42	0
PPARG	2.58070001016144e-18	2.608276950387257	1	1	8.561988423712609e-14	0
ITGAD	2.950945722608711e-35	2.598863618539391	1	1	9.79035262389892e-31	0
PDZRN3	7.411908133855943e-7	-2.5943493098112143	1	1	0.02459048761569386	0
CD36	8.079910813239915e-8	2.5854950400192784	1	1	0.002680672010508607	0
C3	3.1140328149254543e-32	-2.5853784908722406	1	1	1.033142667007818e-27	0
ALAS1	7.085966612320194e-78	-2.585249771870546	1	1	2.3509111429694707e-73	0
HMOX1	4.559092232226683e-9	2.5761911747762904	1	1	1.5125700298858466e-4	0
TIMD4	4.1986913448309975e-31	2.5637296992573133	1	1	1.39299982747458e-26	0
ABLIM1	1.1367140272077717e-16	-2.532714574902715	1	1	3.771276128067224e-12	0
MT-CO1	1.0545918369536306e-8	-2.4878752202845664	1	1	3.49881933746106e-4	0
AL117190.2	7.092525108360787e-53	-2.4608259785548294	0.75	1	2.3530870552008582e-48	-0.25
SDC2	9.706512523385017e-26	2.4553784244918067	1	1	3.2203296598834473e-21	0
WDR63	1.074176037870131e-6	-2.4374812980408755	1	1	0.035637938408417336	0
NRCAM	7.6812444719652e-17	-2.4302711445565395	1	1	2.5484064784638944e-12	0
CEMIP2	2.6739375219282714e-8	2.42914263648985	1	1	8.871322516501426e-4	0
FADS2	1.376192321650371e-47	-2.4285101879328996	1	1	4.565793265539435e-43	0
MGST1	1.5182267174827628e-25	-2.4210895722765424	1	1	5.037020780592562e-21	0
TSHZ2	1.2177759988972778e-23	-2.419588243484168	1	1	4.040215431541499e-19	0
TNXB	9.767814517241265e-21	-2.418124057242789	1	1	3.2406678223851346e-16	0
SLC16A9	3.9015385917607727e-28	-2.413720323932199	1	1	1.2944134585884715e-23	0
ATRNL1	4.492244677074864e-7	-2.4030362060328327	1	1	0.014903920165131276	0
DDR2	5.177300302874133e-26	-2.389426693592299	1	1	1.717672921484551e-21	0
AC098864.1	1.763182910212249e-17	-2.3892187442464072	1	1	5.849711941211178e-13	0
MLXIPL	1.1980146680244367e-14	-2.3745985142625865	1	1	3.9746532641046737e-10	0
BACH2	1.4945175923938212e-23	2.3727932026853873	1	1	4.958361016284981e-19	0
KCNK3	1.3523335732165604e-23	-2.3679227616518017	0.75	1	4.486637095860583e-19	-0.25
MSI2	1.7818207631507944e-22	-2.340043141438413	1	1	5.91154674590539e-18	0
FDXR	8.059805526641143e-52	-2.3343723313865734	1	1	2.674001679573732e-47	0
PGM5	1.234110585733018e-20	-2.33071107290082	1	1	4.094408690286434e-16	0
CDH2	4.168507448003946e-38	-2.3258884028915823	1	1	1.3829857160242691e-33	0
ARHGEF28	1.139952685332612e-15	-2.3176954090340462	1	1	3.782021024128007e-11	0
LSAMP	3.851565175868617e-12	-2.317226536996892	1	1	1.277833778397931e-7	0
WHRN	1.1458312581149815e-27	-2.299480176507512	1	1	3.801524365048074e-23	0
C7	1.2948471614570789e-43	-2.293763869780219	1	1	4.2959144275661504e-39	0
