gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MGAT4D	1.7006227593805045e-19	4.040094215353152	0.75	0.558	5.6421561287967e-15
MTUS2	5.988187689274634e-23	4.038483992013286	1	0.86	1.986701029670645e-18
KLHL1	1.3387317146133357e-25	4.037112651804498	1	0.744	4.441510209572664e-21
AP001993.1	2.581165072221234e-20	4.036384287583398	1	0.674	8.563531360108388e-16
AP001341.1	1.6290731508112505e-33	4.035544747652685	1	0.721	5.404775992446486e-29
LINC02429	1.9767600843493377e-11	4.034355632574779	0.75	0.442	6.558296931845798e-7
SLC13A1	1.4396463512019183e-23	4.033249282438609	1	0.605	4.776314699382604e-19
AC103855.3	4.9750983085415374e-20	4.031110135953759	1	0.628	1.6505883658248258e-15
AL157944.1	1.3081722281949288e-27	4.030334577087555	1	0.837	4.3401230014823154e-23
GABRR3	5.18115396358608e-12	4.028996450696946	1	0.465	1.718951450498954e-7
AC016766.1	1.929227315670073e-28	4.028100459950502	1	0.814	6.400597465198602e-24
GALNTL5	3.277741083056758e-23	4.02579896854491	1	0.721	1.0874561591257407e-18
AP005230.1	5.495300342917567e-25	4.023233164474551	1	0.86	1.8231757947697612e-20
LINC01781	9.234121449177665e-20	4.021586852443911	1	0.605	3.063604473193674e-15
LRP2	2.1848249836254802e-17	4.0197939380733025	1	0.698	7.248593848174256e-13
GABRA5	2.0079620427452616e-16	4.019535157168205	1	0.628	6.661815669215955e-12
AC010511.1	1.912076532469017e-24	4.013825793798807	1	0.558	6.343696311772458e-20
ARPP21	3.5611234977761566e-22	4.010762919766679	1	0.512	1.1814739428571955e-17
AC009435.1	7.932481570486931e-27	4.010607283115433	1	0.744	2.631759410640449e-22
GS1-24F4.2	4.144742140095092e-17	4.006554202236356	1	0.651	1.3751010998193488e-12
AC019211.1	1.7373732436709494e-17	4.00651076489978	1	0.767	5.764083210527109e-13
AC004052.1	3.3314286820990528e-12	4.0017523614610075	1	0.651	1.1052680938600028e-7
LINC02505	3.2063940949607877e-21	4.001746260578674	1	0.674	1.0637853688851406e-16
OR9Q1	1.215788441017808e-14	4.001152061108492	1	0.651	4.033621310764782e-10
AL136529.1	1.8561678205245025e-28	4.000698071321023	1	0.674	6.158207978154142e-24
SMYD1	3.1759078933303643e-21	4.000148989911955	1	0.535	1.053670961770215e-16
LINC00635	3.6589243049811234e-16	3.9999761077036022	1	0.512	1.2139213166635873e-11
DNAI2	1.1048937295171167e-17	3.9993060533762406	1	0.698	3.665705926418938e-13
RGSL1	7.601173724530955e-32	3.9949689095951832	1	0.767	2.521841406587635e-27
LINC01677	2.401139846499286e-18	3.987882870029263	1	0.581	7.966261668730681e-14
ASB18	2.3629320280406335e-15	3.98736788866458	1	0.674	7.83949958943041e-11
UNC13C	1.0673157941802027e-18	3.987196934837742	1	0.767	3.541033610351658e-14
AC020907.1	4.76956368968614e-27	3.9864260379417225	1	0.651	1.5823981453271707e-22
AL117329.1	2.155396675664493e-37	3.9846858578815434	1	0.767	7.150959550852087e-33
