gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MSR1	1.2098671783843567e-10	4.135561486983228	1	0.884	4.01397633772578e-6
ARHGAP22	1.4704186227448494e-10	4.091103611037708	1	0.86	4.878407864680587e-6
PRSS36	6.417160462579894e-47	4.085031479284869	1	0.674	2.1290213266701312e-42
FCN1	4.710261262413244e-10	4.074840156913107	1	0.581	1.562723379030842e-5
LINC02207	3.549489290890926e-11	4.069547044917838	1	0.488	1.1776140620388826e-6
ADGRG6	2.6787685663851106e-9	4.0605756270728355	1	0.86	8.887350472695881e-5
ADORA3	3.172328287992325e-15	4.012535660158868	1	0.651	1.0524833561072137e-10
MPEG1	1.1705707374364298e-12	4.011138798857536	1	0.674	3.8836025355928435e-8
AL035446.2	4.244261732307072e-11	4.010145926353545	1	0.884	1.4081187149275172e-6
HCK	1.1753360389466676e-14	4.003519600047778	1	0.907	3.8994123764133594e-10
CARD9	1.5098365708414684e-11	3.9889854626328103	1	0.674	5.009184791080739e-7
TFEC	5.4876385229794e-10	3.986146626090075	1	0.884	1.8206338327688756e-5
C3AR1	1.9249873528589783e-26	3.9841819023149596	1	0.814	6.386530540580232e-22
FGD2	1.7060534051748008e-13	3.9670054504100514	1	0.907	5.660173382348437e-9
SIGLEC8	1.0511748120882904e-11	3.961723636530777	1	0.767	3.487482674065321e-7
AC100849.1	4.64828431809077e-12	3.9596137872391424	1	0.86	1.542161288212975e-7
TYROBP	1.0656649092250241e-19	3.956545736142485	1	0.907	3.5355564693358624e-15
LILRA2	3.406150611699565e-10	3.9552646955292303	1	0.698	1.1300585884435646e-5
DLEU7-AS1	2.8545336306448718e-8	3.949782115184693	1	0.837	9.470486226390491e-4
KCNE1	6.317990991617961e-15	3.9179122845887067	1	0.907	2.096119871289091e-10
KMO	2.4418544181975147e-11	3.9168085235599075	1	0.767	8.101340403253895e-7
P2RY13	4.090260553753633e-15	3.910810784535334	1	0.674	1.357025743918843e-10
SYK	5.993250249536014e-9	3.9101028731908554	1	0.93	1.9883806352885634e-4
AC126177.4	5.801706264276862e-10	3.9031643108390153	1	0.651	1.9248320872991344e-5
PLA2G7	4.436962428147091e-10	3.8898059086002132	1	0.674	1.4720510247863604e-5
P2RY6	3.0478918546717646e-8	3.8857860774699042	1	0.767	0.0010111990806244513
TREM2	1.8342935822155436e-9	3.8762917388801825	1	0.558	6.0856358177165094e-5
RGS18	1.2901741545220023e-10	3.8734934085795896	1	0.721	4.280410792457647e-6
C1orf162	1.654713541385985e-29	3.8649536417219847	1	0.86	5.489843116256282e-25
ADAP2	1.1555896305233855e-17	3.8558805394826896	1	0.953	3.833899717187436e-13
CSF1R	1.6805704731997792e-14	3.8549233950620287	1	0.953	5.575628658934907e-10
NPL	2.2485505927827556e-25	3.844803266504099	1	0.93	7.460016301675349e-21
AL162414.1	3.456567641584041e-8	3.8095691737151305	1	0.884	0.0011467854464483373
CD33	3.834295764868468e-15	3.806054631995905	1	0.744	1.2721043059104115e-10
AC008759.3	3.576974002691056e-9	3.80210102740148	1	0.372	1.1867326648728116e-4
LILRA6	4.868638124773233e-20	3.8005665417803494	1	0.605	1.6152680706560156e-15
TGFBI	2.3116340048304085e-11	3.8002164203835296	1	0.86	7.669308137825846e-7
STAB1	1.8777402611314785e-9	3.7944679474544354	1	0.953	6.229778864355906e-5
AL161935.3	3.944063858362262e-10	3.7887285627431626	1	0.581	1.3085220662888477e-5
AL163541.1	2.552803176226257e-11	3.7848311386557327	1	0.93	8.469435097765853e-7
CLEC12A	1.3555081131896653e-7	3.774829558813992	1	0.744	0.004497169267129353
SERPINA1	6.785051711860431e-14	3.7608872187234677	1	0.535	2.2510766064439353e-9
AC008957.2	1.49716051303502e-7	3.7411853963445836	1	0.93	0.004967129434096286
ALOX5	2.593416476295951e-11	3.727554891358945	1	0.953	8.604177843407077e-7
FCER1G	1.2530073599010261e-21	3.7065321527351403	1	0.837	4.1571025179436345e-17
IGSF21	1.9125543483131108e-8	3.691984209996587	1	0.93	6.345281561398407e-4
FCGR1A	2.1659466690601578e-19	3.691627694637938	1	0.651	7.185961263940886e-15
TREML1	2.6407289770410373e-13	3.690201271414252	1	0.488	8.76114652712905e-9
AC008972.2	5.824917423719587e-7	3.6895621976879576	1	0.419	0.01932532853667447
NLRP3	5.249256486524765e-7	3.6864791190110053	1	0.767	0.017415458245343213
TMIGD3	5.267732602555264e-10	3.686437770033761	1	0.884	1.74767564554976e-5
TBXAS1	2.413415732402524e-9	3.6847315482675453	1	0.953	8.006989375391854e-5
TLR5	2.1520847700211924e-12	3.6844998390862718	1	0.814	7.13997164149931e-8
CLEC5A	5.979781317645888e-8	3.6822405804362632	1	0.581	0.0019839120477553765
