gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
FBLN1	1.6327691039724422e-7	3.818613588794814	1	0.943	0.00539221996586899
SELENOM	1.2979343670979316e-11	3.814807245360541	1	0.829	4.286428247340919e-7
ZNF772	1.705068913535007e-7	3.8126056595136193	0.333	0.829	0.005630990086949361
APOD	1.0445942429491938e-8	3.8071859420054164	1	0.8	3.4497724873397125e-4
CPE	2.0931331967223756e-8	3.8036741047895	1	0.857	6.912572382175645e-4
AL049839.2	1.3678444550524188e-7	3.7655301295492576	1	0.771	0.004517306312810613
MUSTN1	3.598120228135851e-8	3.7458880457326647	0.667	0.714	0.0011882792053418648
MYH11	5.291394846844679e-10	3.7173380014370423	1	0.914	1.7474831481704553e-5
SFRP4	4.833288996083102e-10	3.672584450535549	1	0.886	1.5961936909564445e-5
C1QTNF4	3.144453780475554e-11	3.6630380202544246	0.333	0.686	1.0384558610020517e-6
KCNJ10	1.570874670695355e-9	3.66246834027101	0.333	0.714	5.18781359997141e-5
ADAMTS14	4.643804299927883e-7	3.6433155847144207	0.333	0.743	0.015336163700511834
ADAMTS16	6.072883265730879e-8	3.612777122005987	0.333	0.771	0.002005569698507623
CTSK	3.889132768609752e-16	3.606566986735283	1	0.8	1.2843860968333706e-11
MELTF	2.757086090444887e-8	3.5396128736060093	0.333	0.714	9.105276813694239e-4
CST3	7.325565653681655e-26	3.525527068220499	1	0.971	2.4192680571283665e-21
MFGE8	1.1847986551876303e-7	3.491823933908167	1	0.943	0.003912797558757149
CYP1B1	4.872966631573941e-10	3.4553747043998566	1	0.857	1.609297230077294e-5
AC004803.1	2.0509970239585588e-7	3.4319624764473127	0.667	0.686	0.00677341767162314
ANGPTL7	5.3980636993743493e-11	3.420014229121271	0.667	0.829	1.7827105367183788e-6
TM2D2	6.027364576354842e-8	3.413836430531545	1	0.8	0.0019905371513411867
F10	4.112963715527867e-9	3.403806854498475	0.667	0.771	1.358306267053078e-4
AC008440.2	6.589226050949832e-7	3.401385110025042	1	0.857	0.02176091903326182
AC006254.1	7.431157482379381e-10	3.373378022592213	0.333	0.771	2.4541397585557905e-5
CD81	5.844610760156607e-12	3.356283632184195	1	0.971	1.9301827035417194e-7
NDN	6.851016519472739e-9	3.3289675367621134	1	0.829	2.2625482055558722e-4
MRPL34	3.5912633832520286e-11	3.3283099272868504	1	0.829	1.1860147323189825e-6
P3H3	4.041610542043359e-7	3.328301104594122	1	0.857	0.013347418815098194
FLNA	6.981897929306332e-10	3.325570107957167	1	0.943	2.305771791153416e-5
GALNT12	5.271012454559835e-7	3.2401750982246784	0.667	0.8	0.017407518631183855
VIM	1.0415329519301973e-10	3.231033991085694	1	0.943	3.4396625737494767e-6
YIF1A	1.262272682594455e-7	3.2206045268262136	0.667	0.771	0.004168655534268188
CD63	5.466440182930954e-34	3.2011151751270157	1	1	1.8052918704129478e-29
POLR2I	1.3790057355819508e-7	3.2007393426780992	1	0.8	0.004554166441759392
