gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
FEN1	4.812322924571982e-8	3.6890797186097304	1	0.375	0.0015965843766852464
ERMAP	5.575001056857088e-22	3.6793807907641103	1	0.969	1.849618100633476e-17
HES6	7.357307720932022e-9	3.6763130476719024	1	0.562	2.4409339825736168e-4
TESC	2.7581606052691096e-10	3.676082912686538	1	0.875	9.150749440101326e-6
OSBP2	3.2563643937725656e-14	3.666878652594091	1	1	1.080364014921924e-9
BRIP1	7.1756623300319455e-12	3.6532657084192204	1	1	2.3806694912346986e-7
ICAM5	6.681346032865402e-10	3.6485630062037635	0.75	0.594	2.2166701733237545e-5
TUBG1	1.0787532001362422e-27	3.643963923339548	1	0.906	3.578979492092011e-23
HIST1H2AG	1.4996703504295802e-7	3.627949962065502	1	0.438	0.004975456321620218
DNAJA4	5.122370807727116e-8	3.6247953409235674	1	0.875	0.0016994489628796253
NMNAT3	2.4804405390579657e-26	3.62445813335109	1	0.969	8.229357576432613e-22
AC113133.1	1.9478536762459785e-7	3.606402590628151	0.75	0.562	0.006462394141681283
KIF23	6.549447032443018e-10	3.604212745164399	1	0.844	2.17291004195362e-5
RECQL4	6.404662541134135e-12	3.6002997870920233	1	0.781	2.124874891272072e-7
AL138900.3	4.29346770347995e-8	3.58808753487669	0.75	0.5	0.001424443779983543
KNL1	3.846616530844878e-8	3.58515578062333	1	0.938	0.001276191966438405
AC016205.1	1.2509573391787105e-9	3.5815792806119733	1	0.969	4.150301164193208e-5
IFIT1B	3.0505043053949194e-8	3.5815505015970848	0.5	0.469	0.0010120658134008724
CDCA4	1.3148974783903728e-22	3.5802142539480855	1	0.906	4.36243536405574e-18
HIST1H4C	3.348352844713878e-9	3.577283609239255	1	0.844	1.1108830232907233e-4
GFI1B	1.5830715416388684e-7	3.5757809621205237	1	0.906	0.005252156453695274
PARPBP	2.7497007809832733e-16	3.575296908222801	1	0.906	9.122682281068206e-12
FBXO5	2.1151126560134344e-12	3.57308144442146	1	0.688	7.017309258855771e-8
TRIM58	4.966012395713069e-8	3.565992779583607	1	0.719	0.0016475739325257249
TFDP1	9.18056807317335e-44	3.564429748249016	1	1	3.045837069636722e-39
SLC43A1	1.6136132190972153e-14	3.559654250883751	1	1	5.353484576998832e-10
KIAA1211	2.4959113027968416e-7	3.5582331665889786	1	0.938	0.008280684929289081
CPOX	5.3262952820048785e-36	3.553353144131381	1	0.969	1.7671049857107586e-31
SPAG5	1.5847848094598036e-11	3.55111045008577	1	0.656	5.25784056234479e-7
BUB1	1.3277965609218813e-8	3.5349126262716486	1	0.719	4.4052306501705257e-4
CDC20	3.207531992825651e-10	3.5346589408051123	0.75	0.469	1.0641628892597663e-5
AL512353.1	3.4826996900061576e-9	3.5331869406937613	1	0.625	1.155455276153343e-4
SPECC1	9.020012473999769e-12	3.529132538505856	1	1	2.992569538498903e-7
AC091057.6	1.5832303643753477e-16	3.5287055842188337	1	0.969	5.252683379888091e-12
NDC80	1.160534754096214e-11	3.525066265237966	1	0.969	3.850306153665009e-7
RFESD	4.239420191076936e-18	3.518543388813942	1	0.875	1.4065124367935949e-13
FOXM1	2.6992805915600267e-12	3.5176474587934585	1	1	8.9554032186187e-8
ESPN	3.6371787820689652e-9	3.51221017364525	1	0.844	1.2067068045270206e-4
FAM210B	2.262783959731554e-16	3.51194702913074	1	0.812	7.507238343201377e-12
PLEKHH3	1.5275573242600006e-7	3.5118367232787957	1	1	0.005067976934697404
BSG	1.355391577318608e-23	3.509630133524048	1	1	4.496782636069946e-19
NCAPH	1.327755323898365e-9	3.5095934743284856	1	0.875	4.405093838097605e-5
SLC6A9	6.336017169293586e-13	3.506050563848795	1	0.875	2.102100416256533e-8
ANLN	6.047468387150563e-8	3.504096072099948	1	0.844	0.002006368586804942
KIF15	1.4247328014980687e-9	3.496507366989242	1	0.906	4.7268360155301424e-5
NCAPG2	1.0575621351256988e-39	3.495294895677043	1	1	3.5086738957065306e-35
SMIM5	2.306693361915072e-12	3.4895503136930937	1	0.812	7.652916566825635e-8
AL035461.2	1.274114417032552e-10	3.4814678647783524	1	0.5	4.227129401388898e-6
TPX2	5.2724227950808035e-8	3.475311408037974	1	0.906	0.0017492317107239582
PLK4	1.712151006694989e-7	3.4741433983756487	1	0.719	0.005680403394911965
ADD2	1.5756634828923366e-9	3.468647113448112	1	0.969	5.227578737191905e-5
HIST1H2BH	1.7277267911793545e-7	3.458176543402817	1	0.312	0.0057320791750957445
HIST1H2BJ	1.1956371020323078e-9	3.4572085697472006	1	0.594	3.966765213412588e-5
UBE2C	2.442404896104202e-7	3.4527883342366317	0.75	0.5	0.008103166723804912
WDHD1	3.4066427307123315e-13	3.446603467112973	1	1	1.1302218587684303e-8
AC108136.1	9.681189442446568e-7	3.4376308119954846	0.75	0.25	0.03211928221320498
DPM2	2.2948409859762815e-13	3.426081545450161	1	0.844	7.61359393917351e-9
BIRC5	1.7670739874177835e-8	3.4207522730658884	1	0.781	5.86262136805598e-4
AP000781.2	3.316838398175893e-12	3.420198477953747	1	0.875	1.1004274753628161e-7
LRRC75A	1.1575665561834764e-19	3.4092939805297044	1	1	3.8404585634499194e-15
FANCA	2.578623046774501e-16	3.4090080477863713	1	1	8.555097682283762e-12
CDCA2	2.403664852561069e-7	3.408693260549207	1	0.906	0.007974638881341858
SLC22A4	1.1117759928772234e-18	3.4086200271358713	1	0.969	3.688539211568764e-14
CDCA8	2.3288272363905593e-7	3.4083498964297596	1	0.812	0.007726350122172958
PSMC3IP	7.367704240178987e-10	3.407233548470763	1	0.75	2.4443832357641822e-5
HIST2H2AC	1.958464680750304e-12	3.407177481765362	1	0.812	6.497598271325283e-8
ABCB6	6.617978538907733e-13	3.3959848206361087	1	1	2.1956467398534185e-8
PPT2-EGFL8	3.081548517875213e-12	3.39194606514224	1	0.969	1.0223653517754594e-7
SLC37A4	3.397476682568395e-10	3.3818306596969108	0.75	0.906	1.1271808389757164e-5
DLGAP5	6.295573461885364e-7	3.3772318270887705	1	0.812	0.020886824074497073
ATAD5	1.2624120546574724e-32	3.369286156926729	1	1	4.188304473737096e-28
SMC4	3.87004130887709e-24	3.3657025555798588	1	1	1.2839636050461523e-19
AC006547.3	9.502776943615143e-11	3.365197044975015	1	0.938	3.152736306583196e-6
GMNN	6.315412124010848e-14	3.3602857886306547	1	0.812	2.095264280383079e-9
TYMS	1.2806176180942029e-11	3.3601115595478874	1	0.781	4.248705071551137e-7
AC123912.4	2.0166274082590443e-7	3.35651740417316	1	0.781	0.006690564752381031
SPHK1	8.944988439417909e-8	3.353230089853594	1	0.812	0.0029676788145456797
DEPDC1B	1.0824113589952103e-6	3.3417107468499454	1	0.906	0.03591116165738409
CCNF	5.649712715578882e-13	3.3381168343681855	1	0.906	1.8744051876476056e-8
C2orf48	1.260161068946391e-7	3.3353935669861663	1	0.875	0.004180836378443442
CDT1	2.1432626505889227e-8	3.3298906568334514	0.75	0.656	0.00071107024958588685
CIT	2.1133101266195627e-7	3.3294233562329767	1	1	0.007011329007085723
AC006547.1	2.535092046381674e-22	3.317958248980677	1	0.969	8.41067488228048e-18
MFSD2B	2.1816608668387932e-11	3.3148693205988993	1	1	7.238096257911064e-7
DIAPH3	2.680440291573289e-8	3.3057832666488896	1	1	8.892896755352701e-4
WDR76	1.1979745164822453e-10	3.305262607552608	1	0.938	3.974520053333145e-6
CENPI	2.4321573681933203e-8	3.29868978647951	1	0.906	8.069168500454979e-4
PPT2	1.0211253415184873e-12	3.29673504962218	1	0.875	3.3877875455558854e-8
ORC1	1.799682009942412e-8	3.2944099512977214	1	0.844	5.97080500438594e-4
C9orf40	2.250265273452046e-12	3.2916622768739248	1	0.781	7.465705097731854e-8
CKAP2L	9.685146096482983e-7	3.289850641138286	1	0.875	0.0321324092043016
CCNA2	1.3953637794229188e-10	3.288459240447836	1	0.875	4.629398410991417e-6
NCEH1	2.2300045047555835e-10	3.2844989825714066	1	1	7.3984859454276e-6
TSPAN17	1.6919303766860916e-24	3.281937636742451	1	0.969	5.613317410731446e-20
KIF11	3.4966640804376787e-10	3.279823219854303	1	0.969	1.1600882419668086e-5
ACSL6	1.3403591819985e-7	3.269903939590475	1	0.812	0.004446909658116424
LTBP1	1.0981310842008898e-6	3.2686267105447864	1	1	0.03643269498053292
PRICKLE3	1.1914208885037127e-14	3.264612067989977	0.75	0.938	3.9527770817887677e-10
CCDC15	1.3912659757049115e-11	3.2513058421731635	1	0.875	4.6158031275961846e-7
CCNB1	6.909953281160533e-9	3.248799586636766	1	0.688	2.2925152000906302e-4
SLC43A3	6.710520370307341e-9	3.2474765313036498	1	0.844	2.2263493432568665e-4
XRCC2	2.3334796752890214e-9	3.2461705948375466	1	0.906	7.741785518706386e-5
CHTF18	4.34272715979754e-15	3.2439950010464296	1	0.844	1.4407865898060297e-10
GAS2L1	1.1167411339281157e-6	3.2391480178090535	1	0.812	0.037050120600333095
CHAF1A	6.926144944600749e-15	3.2345183557548536	1	0.969	2.2978871082701904e-10
CLSPN	2.946892788139936e-7	3.2244521083772293	1	0.938	0.009776906203211866
PTTG1	1.4222166110752366e-7	3.2238862476739634	0.5	0.594	0.004718488050564312
STRIP2	5.74010642335536e-7	3.218012911911094	1	0.875	0.019043951080766078
RAB6B	9.148045285294148e-7	3.215811754934071	0.75	0.781	0.030350469843020395
ATAD2	1.5078368242984473e-26	3.2143734536933026	1	1	5.002550231974958e-22
FAM117A	1.8374831860349594e-23	3.213162527867553	1	1	6.096217966308185e-19
NT5M	2.534522986270788e-10	3.2062963426278417	1	1	8.408786911550593e-6
TANGO2	5.667152728558273e-16	3.201408243398375	1	1	1.880191260753778e-11
SHCBP1	1.053811264144243e-7	3.200987022198805	1	0.875	0.0034962296310513553
GLRX5	1.4029795380494935e-15	3.1945887976495717	1	0.875	4.654665213386805e-11
CDC6	1.2290557496343038e-7	3.194227607092709	1	0.719	0.00407763826056173
CCDC34	2.150409034882317e-7	3.193477577342855	1	0.781	0.007134412055029063
KIF2C	1.3702433448638384e-8	3.1882095641974866	1	0.969	0.00045460563452547563
B3GALNT1	7.373302754497639e-8	3.1834395112102687	1	0.781	0.002446240654859682
TK1	1.839423462119064e-7	3.1782103406955686	1	0.844	0.006102655220272419
TICRR	9.213801245679811e-7	3.1746815002264595	1	0.844	0.03056862839279191
RAD54L	1.9914415402049534e-8	3.166817796757802	1	0.938	6.607005597937974e-4
E2F4	1.0530547217624346e-18	3.1640423540706406	1	0.969	3.493719650391229e-14
ZFPM1	2.303658029979254e-19	3.1639162693602896	1	1	7.64284624606217e-15
HIST1H1C	9.913426135368861e-9	3.1622189755314656	1	0.906	3.288977388931327e-4
CDH1	9.072968220400636e-7	3.1618221934064072	1	0.969	0.03010138666482319
C19orf48	8.591813321130067e-16	3.1543906492090086	1	1	2.8505059055513223e-11
AC231533.1	4.236566595934776e-13	3.1532015158135316	1	0.906	1.4055656995332806e-8
CCNE2	4.2350724784539656e-10	3.1530129536023406	1	0.906	1.4050699961766723e-5
POMGNT2	3.7148700958134317e-7	3.1484629596166056	1	0.75	0.012324824516880222
CIP2A	8.877027738500871e-13	3.1454320890931626	0.75	0.938	2.945131492802434e-8
WEE1	3.6428110549884643e-10	3.119052050091668	1	0.906	1.2085754237135228e-5
GINS1	1.6773266498645046e-8	3.116634368598647	1	0.969	5.564866626255467e-4
PCNA	1.1456621894859906e-11	3.1075524218446398	1	0.906	3.800963446057671e-7
CENPX	8.674274859036642e-7	3.1049700256918187	1	0.844	0.028778641699825868
TSPAN5	1.694780166336708e-7	3.102132626685577	1	1	0.005622772157855296
MCM8	1.5774290776253976e-15	3.0884171380903678	1	1	5.233436450837781e-11
AC021660.3	1.5403824811171895e-8	3.0796815322386006	1	0.906	5.1105269576025e-4
POLE2	4.7746737127253945e-18	3.078867054240078	1	1	1.584093497670904e-13
NSD2	5.2445000084329255e-51	3.0743582618871876	1	1	1.7399677677977917e-46
CENPH	2.24075633047282e-8	3.0492441434872695	1	0.906	7.434157277609675e-4
EIF2AK1	6.618681324900753e-58	3.041535491132989	1	1	2.1958799031623225e-53
CDC7	6.253191222606391e-11	3.0407898103928646	1	0.969	2.0746212519241224e-6
KIF22	1.0991577612617325e-23	3.03076682198647	1	1	3.64667570453805e-19
TNXB	9.675775058680119e-8	3.023357276160601	1	0.969	0.003210131891218303
CHEK1	5.470465752772056e-7	3.0051041706395454	1	0.906	0.01814936422797185
DPF3	2.4183230329121303e-7	2.9989512960722684	1	1	0.008023270326292575
KREMEN1	7.650591074789116e-8	2.998037421205796	1	0.938	0.002538236600882785
MXD3	1.2820736034882896e-7	2.9976427447024863	1	0.969	0.004253535594293098
MCM3	1.3889067242523397e-9	2.9964686492598087	1	0.906	4.6079758390519876e-5
AL021707.6	7.737053547219226e-7	2.993611906445858	1	0.875	0.025669222553609226
FN3K	1.2019658579967052e-11	2.992628089186331	1	1	3.9877621270756685e-7
UROS	1.1966923354163298e-34	2.9719942367584307	1	1	3.9702661612107574e-30
CENPP	1.9307020739498734e-18	2.9580458356788886	1	1	6.405490270743495e-14
DBF4	3.5046141901709698e-12	2.95768851395361	1	0.969	1.1627258498730226e-7
INCENP	4.642184175710007e-11	2.9470776651664337	1	0.969	1.540137443975309e-6
FBXO7	5.126055663465779e-17	2.9328305209709757	1	1	1.7006714874680416e-12
CCNB2	2.3963938475852005e-8	2.925083190430482	1	0.875	7.950515868133419e-4
ST6GALNAC4	4.318415050881688e-8	2.923951729213418	1	0.969	0.0014327205614310175
SLC39A3	1.3323520858250333e-6	2.9201260117171497	1	0.875	0.04420344515141713
IFT80	2.5528386228137024e-7	2.919179054706632	1	0.938	0.008469552698909021
RRM1	3.714633260197449e-23	2.917985989619102	1	1	1.2324038767357077e-18
ECT2	9.623100828467046e-8	2.9111878843363366	1	0.938	0.003192656161860512
CENPK	2.1619165262866422e-7	2.9080920284295164	1	1	0.007172590459261193
HTRA2	3.9737634551902333e-8	2.9025096297718114	1	0.969	0.0013183755015284636
CEP152	2.8532954923109323e-17	2.8946986093118716	1	0.969	9.46637845483998e-13
TRAK2	2.5049008757529398e-20	2.8945007508680227	1	1	8.310509635485528e-16
HEBP1	2.726840634393387e-7	2.8662823002462847	1	0.906	0.00904683917272694
KIAA1586	1.9847242547168226e-12	2.8607373030953394	1	0.969	6.584719659874003e-8
AMMECR1	1.0471739994170964e-21	2.8411631732491345	1	1	3.4742091778661007e-17
HMGB2	3.220956590438152e-8	2.8282249519457023	1	0.906	0.0010686167680096655
YOD1	4.600416761078545e-8	2.8217596143659827	0.75	0.75	0.0015262802688230288
TUBB	1.1155622458186393e-9	2.820377344854986	1	1	3.7011008629525e-5
MAP2K3	1.4981859874701682e-13	2.8099214771474137	1	1	4.970531650629777e-9
LRR1	3.247082409250604e-7	2.809829702203748	1	0.844	0.010772845309170729
ANP32B	7.589088433350079e-40	2.798378746233524	1	1	2.517831869532556e-35
HDHD3	7.915073959806544e-10	2.7933980341149205	1	1	2.6259840876450173e-5
CKAP2	8.955135936743695e-9	2.790597645145653	1	1	2.971045449733456e-4
LMNB1	1.0343129660935787e-8	2.78426982703482	1	1	3.431540127608666e-4
DCAF11	1.279748525268887e-15	2.7810794325750887	1	1	4.245821682284586e-11
CLK3	9.780865676598673e-32	2.7802949686864578	1	1	3.244997805525142e-27
POLE3	3.201094629409108e-7	2.779926816711251	0.75	0.812	0.010620271651990598
PRC1-AS1	8.822657351150611e-8	2.7769806794631386	1	0.969	0.002927093029391238
CDC27	5.901439070273008e-56	2.7687163305664546	1	1	1.9579204403444757e-51
GYPC	3.9374084462053913e-16	2.7554807450994114	1	1	1.3063140001975627e-11
ZNF530	7.143553681210676e-7	2.750931587103992	0.75	0.812	0.02370016804815266
FANCB	2.1688725500628686e-7	2.7482636301938626	1	0.969	0.007195668459343579
NCAPD3	4.889278227938421e-15	2.746546884836099	1	1	1.6221158376831298e-10
SMC2	3.527397859243298e-11	2.730391714636668	1	1	1.170284787761149e-6
NME4	6.213726566705494e-7	2.727107594621819	1	1	0.020615280630358817
PPME1	4.134193863467692e-33	2.718214219701907	1	1	1.3716014980826762e-28
RANBP1	4.331967238592678e-9	2.7152056826141613	1	0.969	1.4372167707478928e-4
FANCD2	4.737048746519005e-8	2.708098706828875	1	1	0.0015716106626326102
BPGM	9.12983294256862e-7	2.7035145059656163	0.75	0.812	0.030290046753559913
