gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TXNDC11	3.0429062166485876e-37	2.7995752148917012	1	1	1.0095449954975019e-32
C12orf45	2.992164120147848e-22	2.795481521766434	1	1	9.927102901414515e-18
UBE2J1	1.0109773242460144e-17	2.77192914537722	1	0.969	3.354119468651002e-13
SEC61B	5.810185547613678e-17	2.7494825649049157	1	0.969	1.92764525913179e-12
SELENOS	1.1802775508517717e-13	2.737179390768997	1	1	3.915806830460923e-9
EIF2AK3	6.811327586296943e-26	2.7213240949500985	1	0.969	2.259794153305737e-21
ZBP1	4.433342226866161e-7	2.7160660106723173	1	0.906	0.014708499506073862
TMEM208	1.3585864046413907e-6	2.6941529654696	1	0.844	0.04507382114678742
AC009133.3	1.8165264289271978e-7	2.685728588626107	1	0.844	0.006026689733251764
HSPA13	2.164135747530651e-10	2.6823482992051484	1	0.844	7.179953169582441e-6
TXLNB	1.0375457231243563e-6	2.681386229293698	1	0.906	0.03442265445609677
FBXW7	4.1131732331321663e-35	2.6789249336864875	1	1	1.3646274835562587e-30
HM13-AS1	1.615877137631053e-11	2.678001340493692	1	0.875	5.360995579518545e-7
TIFA	5.0754752724296e-8	2.6766442196824483	1	0.812	0.0016838904311339683
LINC02384	9.612828540352466e-7	2.6756244453344795	1	0.938	0.03189248124832737
SEC24D	3.213982953669458e-16	2.675518386807389	1	1	1.0663031245389162e-11
CEP128	6.03938151599228e-21	2.6546811929326473	1	1	2.0036856055607587e-16
C11orf24	7.094724058560074e-8	2.648840280019939	1	0.938	0.002353816600908476
SPATS2	5.895889445013313e-19	2.646751280452758	1	1	1.9560792411720668e-14
HMCES	1.474145181310477e-26	2.6368537467669038	1	1	4.89077146803377e-22
LMAN1	5.662407584991735e-18	2.6310327799100435	1	1	1.8786169644727077e-13
CRELD2	2.0805310735690383e-13	2.614885149168605	1	0.969	6.902577942779998e-9
SLC1A4	3.756716760405001e-19	2.610767543527055	1	0.969	1.2463659195995673e-14
PAIP2B	6.697218812161242e-8	2.6088421792024694	1	0.906	0.002221936285310735
TMED3	6.3870160176349e-13	2.597934449412429	1	0.938	2.119020304170731e-8
KLHL6	3.1425194747579886e-7	2.594002931660231	1	1	0.010425936861404578
WNT5B	1.49496072945618e-8	2.5920992959481857	1	1	4.959831212116768e-4
BCL2L11	2.8562406013215506e-8	2.5900965640867333	1	1	9.476149443004508e-4
TMEM258	1.4894159264936638e-11	2.584004984298325	1	0.875	4.941435219328028e-7
HSPA5	4.240501948908712e-14	2.545333927719045	1	0.969	1.4068713315894435e-9
GIPR	2.5841572985770833e-8	2.5207766922459296	1	0.906	8.573458669489189e-4
SEC24A	1.515773412203387e-29	2.514926967999081	1	1	5.028881449667177e-25
PREB	3.3855258255158053e-9	2.514771554141402	1	0.906	1.1232159031313787e-4
RRBP1	9.176515771153801e-8	2.498422487964321	1	0.969	0.0030444926373956968
CCDC167	5.3719547673200325e-8	2.4724167699478636	1	0.938	0.0017822534331537671
SEC61A1	1.3526977362141847e-17	2.463171676604272	1	1	4.4878452794378007e-13
TMEM205	1.1281513207640324e-7	2.455863743384467	1	0.875	0.0037428676368988305
PIK3CG	8.581973602237405e-7	2.452473118913114	1	0.906	0.02847241382014304
VOPP1	1.7014663059184917e-12	2.4507386270329192	1	1	5.64495476314578e-8
TMED9	1.1289267938302422e-8	2.4405201206310303	1	0.938	3.745440423890594e-4
RPS19BP1	6.92519373207479e-7	2.4355031637427285	1	0.812	0.02297571524490453
HDLBP	9.706987897107763e-30	2.4327508898355465	1	1	3.2204873746234425e-25
POLR1E	6.026647515605482e-7	2.4324216878122513	1	0.969	0.019994608462524308
SLC41A2	2.052112588846199e-7	2.415727482693118	1	0.969	0.0068082939360150346
SYVN1	4.228477514313923e-8	2.414958643484446	1	0.969	0.0014028819849239303
EIF2AK4	2.537440148816004e-17	2.412945587828443	1	1	8.418465181726857e-13
EDEM1	5.283123121560676e-15	2.3976699853585575	1	0.969	1.7527817580401855e-10
P4HA1	7.917332794867731e-19	2.392705386055317	1	1	2.626733501353267e-14
MCEE	3.9297738369806224e-17	2.3840658144484417	1	1	1.3037810658950612e-12
MRPS2	3.178556534473301e-7	2.378378537927806	1	0.906	0.01054549701442207
PRDX4	4.228823915421669e-9	2.3770847397993564	1	0.938	1.402996910419447e-4
SEL1L	8.163770828854136e-26	2.3671677002275273	1	1	2.7084942478889364e-21
ANKRD28	1.8426875383085302e-13	2.366584759479093	1	1	6.1134844458462104e-9
LARP1B	2.239505502623445e-16	2.3598535563227028	1	1	7.430007406053804e-12
LINC02576	8.802390260716398e-7	2.3505101685618834	1	0.938	0.02920369016797879
GMPPA	3.1551258895027956e-7	2.3337736455023794	1	0.875	0.010467761163603425
FNDC3A	5.5714164226801796e-42	2.3244858965331967	1	1	1.8484288265526033e-37
CLINT1	2.2656411174726623e-73	2.3206218470817253	1	1	7.516717535439051e-69
AC010149.1	9.791860834714199e-8	2.2985254760550164	1	0.938	0.0032486456691331296
SLC39A7	7.268512457925704e-7	2.2974971178302033	1	0.938	0.024114743781660106
CHPF2	2.144948158554321e-8	2.2857568844911005	1	0.938	7.11629450563567e-4
MIEF1	2.4602506026438293e-12	2.2800559834721668	1	0.969	8.162373424391433e-8
SSR3	2.2697673900968087e-14	2.2679650025182165	1	0.969	7.530407270124182e-10
PTPN1	3.964872517763335e-11	2.2636212872955106	1	1	1.3154257552183417e-6
PFKFB2	4.419708830381236e-8	2.257896973007322	1	0.969	0.0014663267986555826
AC008014.1	3.14102617528804e-7	2.2447608637641276	1	1	0.01042098254175313
ATP11B	3.81814148863004e-23	2.2296953080385	1	1	1.2667448016827883e-18
PYGB	1.0250124126465593e-7	2.2234802817533197	1	0.938	0.00340068368143749
CDV3	8.736836544260527e-9	2.1861511771449997	1	1	2.898620260289315e-4
DENND5B	8.17854097233537e-8	2.1714622896628017	1	1	0.002713394538391706
AP001160.1	1.4949723698867972e-6	2.1621248564033433	1	0.938	0.04959869831573427
UBA5	3.9639844179650583e-7	2.15831785608522	1	0.969	0.013151311103482674
FKBP14	1.0218197694386798e-7	2.155696866456699	1	0.969	0.003390091449066708
SERTAD2	1.1263956774645996e-15	2.140473166252988	1	1	3.737042939124302e-11
DNAJC1	1.1136829174633405e-33	2.135468786483113	1	1	3.694865815268125e-29
ATF4	1.1682765696348768e-7	2.1142927739849675	1	0.969	0.003875991175077631
AP3S1	2.3165466586999664e-10	2.1093867244946685	1	1	7.685606849568879e-6
SRM	2.2098717721373486e-8	2.1065519408284143	1	1	7.331691578420081e-4
C11orf80	6.876061536873005e-10	2.0969722129183057	1	1	2.2812709360883568e-5
DNAJB11	7.639188027663342e-13	2.085797784077654	1	1	2.534453411937867e-8
FUT8	7.621428052948509e-14	2.0678855416616813	1	1	2.528561185126727e-9
KDELR1	5.409078380125842e-12	2.061544209441198	1	0.969	1.7945699341743506e-7
PITPNB	1.637584492452354e-9	2.0511076353872495	1	1	5.4330140706091747e-5
HM13	1.3542146097176523e-37	2.0459338579920217	1	1	4.492877810660255e-33
RIC1	2.80828789332397e-18	2.044567223021292	1	1	9.317056743680935e-14
CDRT4	9.690261036140967e-20	2.044157366222214	1	1	3.2149379039604885e-15
OSTC	9.024662207861865e-12	2.042246813110653	1	0.969	2.994112180702331e-7
PRRC1	2.0821276764254288e-7	2.0388351653622294	1	1	0.006907874992076645
MOGS	6.04782340497035e-8	2.0286823215292937	1	1	0.002006486371067013
TBL2	2.2398632006842126e-8	2.0158095266138663	1	0.969	7.431194140910013e-4
SPCS3	9.8007217305677e-9	2.010993020681699	1	1	3.251585448550446e-4
MYO1D	1.0475625416489092e-7	2.006317332617524	1	1	0.003475498244428586
PTK2B	2.1031658403464144e-7	2.003117465073208	1	1	0.006977673308517299
FBXO10	2.846322731736484e-9	2.002712472303087	1	0.969	9.443244927082133e-5
SRPRB	1.8262360937269878e-10	2.0015772468984676	1	0.969	6.058903488158027e-6
TMED2	1.2801603837897335e-7	1.9984159119956801	1	0.969	0.004247188105299199
AC026202.2	9.704188653446467e-7	1.9894137193722734	1	0.938	0.03219558669553934
ERLEC1	8.718890095328087e-15	1.9811768811787478	1	0.969	2.8926661669269995e-10
PLPP5	6.050659479262359e-7	1.9800438683278843	1	1	0.02007427295434873
TXNIP	6.296463167354993e-7	1.976355122997485	1	1	0.02088977585033366
KRTCAP2	1.0334121946012194e-6	1.9754533316422365	1	0.969	0.03428551638028466
YPEL5	5.536703208118324e-7	1.9643822709390533	1	0.969	0.018369120233574163
CASP3	1.4332061927253684e-11	1.9598415183163533	1	1	4.7549481856049545e-7
SSR2	1.964702666487975e-11	1.9519105246273751	1	0.969	6.518294036607154e-7
GLO1	1.3287255974094884e-7	1.9380201666383892	1	1	0.00440831291452546
AUTS2	6.044925943164479e-7	-1.9297188231437215	1	1	0.020055250801636792
AC022167.2	3.216363169630872e-8	1.9260383034581237	1	0.938	0.0010670928087884344
ARFGAP3	1.047741544628827e-11	1.9138570939640935	1	1	3.4760921226150594e-7
PDIA5	8.148147986088739e-11	1.913787640777962	1	1	2.703311057344661e-6
C16orf58	5.886175144402269e-10	1.900061639451799	1	1	1.9528563276583407e-5
DERL1	4.824205074639854e-10	1.8752106966051332	1	0.938	1.6005265176132643e-5
BET1L	1.137465695387509e-7	1.8563071008001155	1	0.969	0.0037737699375871387
CNPY2	1.041749208961837e-6	1.8562713173100145	1	0.969	0.03456211350572686
TMEM39A	2.454764631135503e-10	1.8445874470773838	1	1	8.144172616718257e-6
GORASP2	4.0932514015056857e-16	1.8407635417405614	1	0.969	1.3580180174775414e-11
TXNDC15	2.4870157507071818e-14	1.8336465812886495	1	1	8.251172156121218e-10
COPG1	2.337094045287065e-18	1.8112602600314391	1	1	7.753776914048895e-14
DDOST	9.140930516570504e-8	1.8073619912211718	1	1	0.0030326865174825964
CALR	8.537330327616088e-8	1.804281272975838	1	1	0.0028324300827931898
PDIA6	4.4667544129169826e-10	1.8039707260098936	1	1	1.4819351115734674e-5
SERP1	4.754583471396613e-16	1.7927080958331025	1	1	1.5774281583052543e-11
NFXL1	4.2664317660508936e-11	1.785534321998669	1	0.938	1.415474067022705e-6
DAP	6.511354589200544e-12	1.7705687448152412	1	1	2.1602721120590646e-7
SLC44A1	1.890577837201727e-9	1.7632276122214043	1	1	6.27237009048417e-5
PTPN2	1.3909818376011682e-28	1.7586886790418088	1	1	4.614860442609396e-24
TRAF3	4.995659346447641e-7	1.7556428745276946	1	1	0.016574099013709338
PBX3	1.2316173086081235e-8	-1.745116920040238	1	1	4.0861367447691713e-4
ZBTB38	8.874632009452111e-11	1.735681347576786	1	1	2.944336661775927e-6
CDK5RAP3	4.465754908467489e-7	1.7156933681252649	1	1	0.014816035059822588
LINC02340	2.5439719909745448e-8	1.698901997151368	1	0.969	8.440135874456247e-4
DNAJC3	1.1167770326446967e-11	1.68295616372715	1	1	3.70513116120531e-7
PMM2	1.7384772190963408e-20	1.680723498671807	1	1	5.76774586979593e-16
OGT	7.903045709893678e-14	1.6767787528674845	1	1	2.6219934751714256e-9
CCDC65	2.27031647089165e-7	1.6737263068465986	1	0.969	0.007532228955477227
TVP23C-CDRT4	6.329628891174403e-12	1.6649371593567546	1	0.969	2.0999809772249314e-7
MLEC	1.2847157891270176e-6	1.6517351929035002	1	1	0.04262301573586706
LIMD1	1.4512294310480949e-6	1.6362569265104483	1	1	0.048147438833882644
SEC63	1.2753498716984968e-33	1.6361237372202346	1	1	4.2312282693341025e-29
MTMR4	1.9924887414573808e-9	1.6346258737235129	1	1	6.610479897533152e-5
ACSS1	2.0052964546085328e-9	1.6284918685756664	1	1	6.652972047454729e-5
STT3A	6.698888933967276e-7	1.6136495583888908	1	0.969	0.02222490381622323
RUBCN	3.4542901213107135e-8	1.6094084848599575	1	1	0.0011460298335472553
NUS1	7.759866141756818e-9	1.6076200866698007	1	0.969	2.5744907898506597e-4
GALNT2	1.2770915829856471e-6	1.6074295190536927	1	1	0.04237006744871481
N4BP2	8.235071995862338e-12	1.6064552664198757	1	1	2.732149836067248e-7
ATP5MG	8.698970217326933e-8	1.576241010146072	1	1	0.0028860573490025565
ALDH18A1	5.622546831510299e-7	1.5601506294559364	1	1	0.01865392362290172
P2RX4	4.0475040519474024e-7	1.554256589143082	1	1	0.013428404193145897
ARCN1	2.852085154497965e-8	1.5382590215391023	1	0.969	9.462362917077899e-4
EPRS	1.0640550400567061e-10	1.5370884829039169	1	1	3.530215406396134e-6
HIPK2	1.2903671302846684e-11	1.5255511972515416	1	1	4.281051028145444e-7
CCPG1	4.225045471779982e-15	1.5250101511549916	1	1	1.4017433361724448e-10
LMAN2	6.201593012116193e-7	1.5157557674384476	1	1	0.020575025136297893
CCDC6	4.612848008027073e-8	1.5027903870483001	1	1	0.001530404583623142
AC104472.3	6.351081950284089e-13	1.49899702922469	1	1	2.1070984586457524e-8
SND1	9.124346849276771e-11	1.4941637156253673	1	1	3.027184554184554e-6
SEC23B	1.6791840288564268e-7	1.492487843732593	1	1	0.005571028852536967
DENND1B	6.930369119987769e-7	1.489082564470547	1	1	0.02299288562938342
MIATNB	4.2305836891461943e-13	1.4848144611937202	1	1	1.4035807505480329e-8
USO1	1.3509386684980738e-12	1.4700865092091921	1	1	4.4820092204760596e-8
FBH1	3.623100995251733e-7	1.4697116185882153	1	1	0.012020362171946675
AARS	1.5176552321416707e-9	1.4694704349079613	1	1	5.035124763676421e-5
GMDS-DT	1.0201733143284104e-7	1.4658889473551806	1	1	0.0033846290049473673
FBXW8	9.364216561532325e-9	1.4475771512694853	1	1	3.106766128619579e-4
STARD7	3.44147566605709e-7	1.4376601131394497	1	1	0.011417783817277607
GOLGA3	3.7081088353885343e-16	1.4299240066450323	1	1	1.230239268316854e-11
SRBD1	8.282453065861858e-14	1.4154961443403231	1	1	2.7478694536609887e-9
MSI2	1.4505777449822502e-6	1.4059169989317966	1	1	0.048125817845276114
SNX25	2.3535946431460071e-7	1.402022047413307	1	1	0.007808520947565508
SUB1	4.9465488687465105e-9	1.3910329300312523	1	1	1.6411165181840298e-4
SRP68	3.813788803485151e-8	1.3779198459533424	1	1	0.0012653007113322687
MAN1A2	1.8048887704078812e-9	1.375338360234141	1	1	5.988079473582227e-5
AC139887.2	2.0133966900463473e-10	1.3745633347961586	1	1	6.679846198566767e-6
MTDH	3.4452537684945468e-25	1.3742083693771037	1	1	1.1430318427734358e-20
OS9	2.195925932110895e-11	1.3605700893612398	1	1	7.285423464964317e-7
TRAF3IP2-AS1	2.60291351281039e-7	-1.357890220173944	1	1	0.008635686161451031
P4HB	1.0779487796819833e-9	1.3510082514669546	1	1	3.576310666350916e-5
WDR6	2.2141020227469407e-8	1.3441745928303563	1	1	7.345726280867525e-4
Z93930.2	4.1036243807723206e-8	1.3439670272749278	1	1	0.001361459460808833
SRP54	9.597739239086546e-16	1.3385817653817473	1	1	3.184241947351743e-11
YARS	6.502675219358523e-8	1.3260113465175634	1	1	0.002157392557526577
UBXN4	3.527976518457602e-19	1.319974755299243	1	1	1.1704767695286786e-14
IQCB1	1.7208648863773097e-7	1.3029942333275042	1	1	0.005709313433534
SLC38A10	1.9443619802713972e-11	1.293809733677056	1	1	6.450809741946415e-7
TMF1	2.503650566530089e-7	1.2913618844847725	1	1	0.008306361484576875
RPN2	1.4688888029786035e-11	1.2837823837080786	1	1	4.873332381642113e-7
EIF5B	1.241617383852314e-10	1.2712855869859605	1	1	4.119313994406822e-6
GBF1	1.0717977397769523e-18	1.2688966365336014	1	1	3.5559033612579945e-14
