gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TPM1	4.447478926865724e-23	3.421680724760431	1	1	1.4755400835662413e-18
AL117190.2	2.0846825552876754e-9	3.4198568489840406	1	0.625	6.91635131367792e-5
ARHGAP28	2.1409403483092707e-10	3.416233895363817	1	0.938	7.102997793585667e-6
DYNC1I1	4.075521338918348e-10	3.4006704778326773	1	0.938	1.3521357146129404e-5
KAZN	2.1015181832492766e-11	3.399108520428219	1	1	6.972206876566125e-7
CYP1B1-AS1	7.0837610322104424e-12	3.3925173083862017	1	1	2.3501793976564585e-7
MRC2	5.311285154484749e-13	3.3687864356275146	1	0.906	1.7621250757034052e-8
NLGN1	3.568945356241592e-8	3.358160871965794	1	0.969	0.001184069000840273
LOXL1	3.395341604203052e-8	3.3564876325267083	1	0.781	0.0011264724840264466
TNFRSF11B	2.985806587579888e-8	3.34979629983633	1	0.656	9.906010515613795e-4
CHSY3	1.4441068474850588e-8	3.338626437681268	1	1	4.7911132879011796e-4
EDIL3	1.117743215970167e-6	3.318128011837679	1	0.938	0.037083366676242235
ENAH	2.4193261403649886e-10	3.3106633631702937	1	0.938	8.026598335888923e-6
ANO3	4.965933369101186e-7	3.2939344708037837	1	0.938	0.016475477138667004
RCAN2	4.2043895154924694e-8	3.2920313370424297	1	0.875	0.0013948903095549366
HOXA11-AS	4.4051734733927234e-9	3.2849284490460895	1	0.469	1.4615044032675038e-4
ABI3BP	2.0405646907959793e-7	3.2816513044121907	1	0.906	0.00676998147465382
AC099066.2	1.6680816742270704e-11	3.2811464729373383	1	0.906	5.534194570583152e-7
GAS1	1.2765942139713953e-7	3.2792458486278155	1	0.344	0.0042353566236928986
CNTNAP2	5.626299527680081e-9	3.2735575228448064	1	1	1.8666373942984206e-4
MDK	5.5729305569521386e-8	3.2662147216733217	1	0.719	0.001848931170880011
IGF2-AS	4.335912643809224e-7	3.2619253986802637	1	0.438	0.014385257378365863
SFRP1	9.994045512972031e-7	3.260978953069094	1	0.812	0.03315724479838731
CYP1B1	6.868297027444243e-12	3.2382228161073905	1	0.969	2.2786949047951765e-7
SOX9	1.2652728409948875e-11	3.229418648200342	1	0.438	4.1977957045687384e-7
FBLN7	2.3827854738440788e-9	3.2047134148911596	1	0.781	7.9053673665725e-5
PALLD	8.550591864962748e-10	3.197671224374155	1	1	2.836829863038691e-5
LMO7	9.517201980922827e-31	3.1969558262709388	1	1	3.1575221012107664e-26
ALPL	1.1192658831401557e-7	3.195024287662296	1	0.875	0.0037133884204940946
