gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
COQ2	5.518945044335652e-8	2.2262098890935738	1	0.906	0.0018310203973592393
PTPRJ	2.1268173600775814e-9	2.221982612119827	1	1	7.056141955529391e-5
MANBA	2.3793678086634997e-9	2.2175076624489596	1	1	7.894028578802893e-5
GAB2	7.414131509863833e-7	2.1935466385812226	1	1	0.024597864110275237
APH1B	2.259986683258887e-17	2.182650184566729	1	1	7.49795781904801e-13
MYO5A	2.9791756359180266e-11	2.176549652145958	1	1	9.884011007285236e-7
CRYL1	5.676068977365077e-14	2.1733784895121357	1	1	1.8831494046204116e-9
LCP2	1.1717042763189742e-6	2.1693508121760514	1	1	0.038873632775434604
RIN3	2.0989589157884977e-11	2.1618465297738947	1	1	6.963715994911498e-7
NRROS	7.874601851256247e-7	2.1541212735242974	1	0.969	0.02612556656191285
RIT1	5.0149359300194645e-12	2.1361923995681114	1	0.969	1.6638052935025577e-7
SLC18B1	3.791683126918612e-8	2.1225167767974193	1	0.969	0.001257966711017788
PLXNA1	5.549420480133119e-7	2.1045172276815993	1	0.906	0.01841131232693765
MKNK1	2.2246665539713493e-20	2.093082615974521	1	1	7.380776226110746e-16
CCDC200	1.0434113782343582e-11	2.0770855669601875	1	1	3.4617259295681304e-7
ANKS1A	3.1626618129690824e-9	2.059203326138523	1	1	1.0492763096887525e-4
MVB12B	3.4878494367936553e-9	2.0590370316733164	1	1	1.157163807645031e-4
ASAH1	3.643090039610733e-11	2.0559915646360842	1	1	1.2086679824416528e-6
PNPLA6	8.326844891381954e-7	2.0460077926508897	1	0.969	0.027625973296137907
ANXA5	3.73579271782542e-9	2.0337779694373928	1	0.906	1.2394239499929395e-4
C20orf194	8.571719719934804e-8	2.0336870270930643	1	1	0.00284383945148277
CNEP1R1	5.6431928105707155e-9	2.0319442936828698	1	0.969	1.8722420787630463e-4
DNAJB6	1.555021481901736e-11	2.0224556584275573	1	1	5.159094770505389e-7
PIAS2	1.6105696837582591e-24	2.0141647958118916	1	1	5.3433870398047765e-20
CD4	1.4426102485904766e-7	2.013581899957459	1	1	0.004786148021748624
STX4	1.0975612313877512e-9	2.007376497361079	1	0.938	3.641378897375142e-5
DISC1	5.1556929129783656e-8	1.9870822845601663	1	1	0.0017105042377388324
ARRDC3	9.090831467892972e-10	1.9817627624568004	1	1	3.0160651561028515e-5
RNF149	3.360301502718216e-11	1.9793544148924553	1	1	1.1148472295568225e-6
RNF130	1.7807259125239784e-20	1.9727241894475998	1	1	5.907914359980803e-16
RHOQ	2.0417778415025627e-8	1.9697809472232883	1	1	6.774006344753052e-4
NCOA4	4.4836640429186255e-10	1.9638783742270942	1	1	1.4875452195191123e-5
PTPN18	8.441033552807245e-27	1.9631508226161465	1	1	2.8004817018148596e-22
AL162431.2	7.86186732692973e-7	1.9530071386589463	1	0.875	0.026083317230554768
USP36	2.103908864170679e-8	1.9512655143455786	1	1	6.980138438659061e-4
WWP1	1.185916965106816e-8	1.9393946537130946	1	1	3.934516715134884e-4
WDR91	6.673319200276612e-18	1.929484277748849	1	1	2.2140071110757715e-13
ATP6V0D1	1.7205586982294016e-8	1.926875794775938	1	1	5.708297593115686e-4
OSBPL11	1.0804411410373453e-14	1.9265340788142937	1	1	3.5845795736196e-10
TBC1D8	1.2517250172552278e-6	1.926289109292133	1	1	0.04152848089747669
FTH1	1.421420504488484e-6	1.9145855632192894	1	1	0.04715846807741443
ATP6AP1	2.2905056735755847e-8	1.912456722978821	1	0.938	7.599210673221717e-4
H2AFY	1.0901269693241555e-6	1.9050310795755083	1	1	0.03616714246126751
MGAT1	1.4998978780958962e-15	1.8999863292391814	1	1	4.9762111901587546e-11
SNX11	8.535942201093189e-8	1.8839980569985884	1	0.906	0.002831969544056687
CTSZ	3.668058434039547e-7	1.87640898383296	1	1	0.012169517466613006
ARL14EP	3.559823604034058e-7	1.874618678079243	1	1	0.011810426771103794
ATG7	1.6537494668823438e-51	1.865269875423309	1	1	5.486644606275552e-47
PRMT9	1.1123353757950588e-9	1.8370583797665696	1	1	3.690395076275267e-5
AMDHD2	3.027754931459756e-8	1.8265609147795294	1	0.969	0.0010045182536104031
SNX30	5.561845179115583e-9	1.8221214001628054	1	1	1.845253375075177e-4
TUT7	1.6261970165669613e-22	1.8084406145634164	1	1	5.395233841864207e-18
CEP170	8.458320807678594e-20	1.8033430694103751	1	1	2.806217094363527e-15
FNBP1	1.0678784954079275e-7	1.800520834410606	1	1	0.003542900484214881
SGMS1	3.6654281162955268e-9	1.7971051523690562	1	1	1.2160790861433669e-4
HEATR3	2.9052089529117656e-11	1.7858532065802089	1	1	9.638611743075365e-7
AC009093.2	2.2516791042674424e-7	1.7713004393120064	1	0.969	0.0074703957642280935
SMS	2.2143291928912597e-17	1.761958622417712	1	1	7.346479963255332e-13
ATG16L2	1.5280946427469413e-7	1.7609177530155242	1	1	0.005069759596241527
ARPC5	1.8189539591304363e-7	1.7502655239206486	1	0.969	0.006034743550207049
ZNF846	3.5716153780626776e-7	1.7499291286206453	1	1	0.011849548339798545
SUSD6	1.3603798668203794e-10	1.7469585669951637	1	1	4.5133322841499725e-6
ZEB1	9.128591529131772e-8	-1.7268658442540556	1	1	0.003028592811620048
ZNF746	3.143597749414143e-7	1.7213528469129993	1	0.906	0.010429514253231303
DHX34	2.929635493451773e-8	1.7179279695798169	1	1	9.719651676624948e-4
ME2	1.5573464400674988e-8	1.7168405881858297	1	1	5.166808284211941e-4
TRA2B	1.455398398376672e-7	1.7017341225440108	1	1	0.004828575266294284
CMTM6	1.4651686693972088e-7	1.6995250882836874	1	0.969	0.004860990094459119
SYNE2	4.057816856307282e-8	-1.6979220581353773	1	1	0.001346261898417067
HS1BP3	6.002105567660291e-7	1.6968673100569096	1	0.969	0.019913185641826547
VAPA	6.617840743814846e-11	1.6968540641689809	1	1	2.1956010235754515e-6
PSME4	2.1426067814198128e-18	1.694650517588487	1	1	7.108526518716513e-14
DERA	4.637760497094388e-12	1.6777568306169397	1	1	1.538669800121005e-7
CCDC88A	1.5670835598627028e-8	1.6753209430015226	1	1	5.19911312655649e-4
WDR45B	7.021594927106241e-7	1.6747846921471643	1	1	0.023295545489660376
NAIP	3.197494891033964e-21	1.673754028108159	1	0.969	1.0608328799983382e-16
TPP1	4.7710577457609305e-9	1.6689994976646738	1	0.969	1.582893828311104e-4
SLC2A13	4.2805946349220205e-9	1.6596867410467642	1	1	1.4201728820280787e-4
AC093152.1	3.9929408488777387e-7	1.6530323139063496	1	1	0.013247379854321674
TBC1D14	5.65545045333271e-12	1.649397359016239	1	1	1.8763087969021933e-7
WDFY2	1.96174823246111e-8	1.64244958067607	1	1	6.508492110836225e-4
SNX9	6.835524623672546e-7	1.6405785282243035	1	1	0.022678220043958405
COLGALT1	2.6745352718217333e-8	1.6258641048559594	1	1	8.873305671322965e-4
CREBL2	4.5523334234607127e-8	1.5693804600672303	1	1	0.0015103276599015606
