"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","pct_diff"
"FRY",5.8742907895225e-13,-1.11988999232424,0.103,0.228,1.94891345523988e-08,-0.125
"CDH13",5.3246967886165e-17,-1.11343693106665,0.092,0.235,1.7665746535593e-12,-0.143
"ARHGAP26",3.78063127381804e-43,1.11127286322309,0.66,0.506,1.25430003771461e-38,0.154
"GAB3",3.45727144432834e-08,1.10558890031603,0.21,0.153,0.00114701894708481,0.057
"PRKN",3.42341996426663e-38,-1.10554782884641,0.262,0.551,1.13578804154474e-33,-0.289
"PTPRG",1.8990796060055e-21,-1.10500612341401,0.165,0.359,6.30057640884445e-17,-0.194
"LYST",2.8055915624961e-24,1.10498489765009,0.452,0.366,9.30811112689332e-20,0.086
"MMP25-AS1",8.08246360819247e-10,1.09904873393001,0.204,0.17,2.68151895129001e-05,0.034
"SESN3",2.14314068785756e-12,-1.09683131529214,0.096,0.215,7.11029786010502e-08,-0.119
"PSMA1",1.60275140108305e-20,-1.09632221441841,0.133,0.31,5.31744832337324e-16,-0.177
"TMEM132C",6.67845180112459e-16,-1.08837335500699,0.079,0.208,2.21570995405910e-11,-0.129
"CBLB",1.70002582173797e-45,1.08833680304114,0.717,0.605,5.64017566878008e-41,0.112
"ARHGAP24",2.06303785770405e-14,-1.08767005380492,0.15,0.299,6.84454070050474e-10,-0.149
"HLA-F",4.29990896962824e-21,1.08561942657363,0.393,0.319,1.42658079885356e-16,0.074
"ZFHX3",3.50240945452278e-25,-1.07723795447172,0.15,0.354,1.16199438472702e-20,-0.204
"BANK1",3.86972821233119e-17,-1.07564488297142,0.159,0.327,1.28385972900512e-12,-0.168
"HLA-C",1.12325306582446e-15,1.07022958835326,0.329,0.247,3.7266166964858e-11,0.082
"KLRG1",7.98490367252244e-12,1.06064979542049,0.258,0.199,2.64915149143277e-07,0.059
"DMD",9.8264904578796e-20,-1.05291050974149,0.168,0.351,3.26013473921072e-15,-0.183
"CHST12",1.45044236882395e-08,1.04148740320272,0.255,0.181,0.000481213264704721,0.074
"PZP",9.42584458227622e-13,1.04068523456575,0.264,0.204,3.12721245706178e-08,0.06
"DNAJC1",2.55758279444972e-19,1.04001101042728,0.449,0.337,8.48529243714585e-15,0.112
"BICDL1",7.08389669954019e-09,1.03764924350342,0.201,0.166,0.000235022440800645,0.035
"EBF1",1.94230495295692e-24,-1.03580948719141,0.194,0.407,6.44398514242516e-20,-0.213
"DLG2",2.92480903781921e-21,-1.03395591349583,0.163,0.353,9.70363894477278e-17,-0.19
"NEK7",4.04526441955076e-19,1.02940305118472,0.35,0.31,1.34209737647436e-14,0.04
"NRXN3",7.87075065723819e-14,-1.02893367692984,0.125,0.263,2.61127894555191e-09,-0.138
"FGD4",2.24456247066649e-15,-1.02766741384627,0.096,0.229,7.44678490893021e-11,-0.133
"SNTB1",1.91421299522065e-11,1.02688874943737,0.276,0.215,6.35078445424354e-07,0.061
"GTDC1",4.3073563413274e-12,1.02323893650186,0.35,0.262,1.42905161336219e-07,0.088
"CD3G",2.40292206353572e-11,1.02085330328451,0.25,0.202,7.97217453019245e-07,0.048
"B2M",5.4386770811795e-43,1.01881535717607,0.688,0.636,1.80438989522292e-38,0.0519999999999999
"AC124319.2",4.34198252270049e-09,1.01510027013055,0.207,0.183,0.000144053954155634,0.024
"RNF166",2.00692956001383e-12,1.01321832617881,0.28,0.216,6.6583902012579e-08,0.064
"RCAN3",9.10601513505798e-22,-1.00869586039687,0.108,0.277,3.02110264135818e-17,-0.169
"PTPRC",2.6911677829331e-63,1.00801450841977,0.812,0.696,8.92848735343715e-59,0.116
"CD2",6.85447804899803e-17,1.00572452529089,0.357,0.292,2.27411018231608e-12,0.065
"IFI16",7.13438061741638e-14,1.00424579836201,0.309,0.24,2.36697345744023e-09,0.069
"PLXDC2",2.84494521885812e-14,-0.99883866984706,0.147,0.293,9.43867475260558e-10,-0.146
"IGHM",2.76133173714454e-08,-0.995926664810888,0.112,0.21,0.000916127030432443,-0.098
"COL19A1",4.53156662332262e-13,-0.994815743542648,0.139,0.276,1.50343785861975e-08,-0.137
"PIP4K2A",2.43888737310421e-61,0.991392790173681,0.806,0.725,8.09149663774784e-57,0.0810000000000001
"INPP5A",1.54364023146133e-14,-0.987053030509581,0.092,0.221,5.12133519591925e-10,-0.129
"FMN1",9.21605854626805e-23,-0.97887392224319,0.156,0.351,3.05761174389535e-18,-0.195
"NBEAL2",5.34508318092171e-07,0.978787013242646,0.211,0.151,0.017733382469344,0.06
"IFNGR2",5.13924172086233e-13,-0.977146870530176,0.125,0.256,1.7050462257305e-08,-0.131
"CDK14",1.00179435138099e-11,-0.976645352028137,0.107,0.225,3.3236531195767e-07,-0.118
"GNG2",2.29659564458916e-18,0.974384334859578,0.423,0.353,7.61941537005345e-14,0.07
"ADGRE5",1.1314195112857e-17,0.972858089293187,0.432,0.348,3.75371051259256e-13,0.084
"LRMDA",1.39569089505778e-16,-0.971635251688384,0.174,0.342,4.63048368253319e-12,-0.168
"TTC28",4.12504441723599e-17,-0.971528292915677,0.1,0.246,1.36856598630638e-12,-0.146
"MAPK1",5.31742352679898e-24,0.96958268933174,0.51,0.415,1.7641616034861e-19,0.095
"PVT1",5.0267069078621e-30,-0.961403270615618,0.186,0.425,1.66771055082141e-25,-0.239
"PCSK5",7.57419338567052e-13,-0.958506973603576,0.12,0.248,2.51289013956391e-08,-0.128
"RALGPS2",1.81091445243159e-18,-0.957996865946627,0.16,0.334,6.0080708788323e-14,-0.174
